9419 27044
2709 5830 -512
1132 1964 769
4878 8126 177
7141 4158 824
7025 6652 42
5210 415 251
1743 1221 224
5666 2773 691
2698 9352 599
8417 9319 -790
1504 3750 194
1891 3477 -731
5519 2682 -861
2397 1177 -59
3868 6576 106
3511 8966 -265
3457 5135 -710
3139 2002 -827
7158 4180 350
2220 1169 86
3614 3911 -862
4341 2575 144
3819 3712 455
1634 664 -101
8325 8886 495
1271 8997 -711
6699 6824 -415
2144 40 -691
4094 2066 895
6740 2695 -121
1991 1715 500
9276 6536 -610
5282 2887 -111
1684 4659 -153
9285 4261 -655
3767 5944 662
1885 1160 162
551 960 -978
7976 4356 622
8423 273 -896
6551 1293 755
658 301 931
7185 2437 -683
3573 4676 -547
7770 8929 227
8646 3869 359
2912 6135 280
3349 7720 -6
7070 8455 -429
4598 4991 750
4794 3943 -476
5100 5179 -588
7013 5194 665
1879 1751 -936
7372 379 105
7360 6579 -978
4320 4176 999
872 9025 -698
3518 2960 -838
2545 2471 -558
6090 988 291
7998 5486 701
1750 8773 -955
4852 8998 529
2565 1436 -524
1776 8749 737
1491 1717 222
7573 7145 -311
8274 8985 143
4396 199 -613
3886 6685 309
7210 258 49
6174 6658 -298
3956 7470 -682
490 4738 759
281 7709 -369
4850 6000 506
5370 1751 332
3867 1806 -887
5373 3902 662
6676 8887 438
7722 725 -865
8933 4772 232
3811 5889 638
1057 3373 -333
2238 1963 860
1101 6383 -287
6910 5650 -691
618 676 493
2810 6602 373
1273 2888 -478
6692 3500 -959
5489 1374 -771
7879 3637 532
7409 346 -634
4336 5301 163
4269 2986 -535
4919 1559 -14
6976 284 -655
1253 3954 -323
5723 6773 947
462 6044 -136
4059 2684 292
572 8998 -425
8965 5372 -506
5682 9156 -90
5619 4695 594
1733 3061 362
4981 4002 909
1260 9333 -65
5037 8517 773
3609 1732 222
6899 2247 657
1810 5276 -79
1270 8551 658
8321 7405 -428
6436 7133 -507
3248 9056 -522
4940 8860 -633
1159 8477 -54
686 2755 -212
3581 9158 -777
986 3153 997
3292 1469 -570
4335 9087 653
3999 7188 -560
8675 7734 129
708 1619 234
862 6293 348
7379 317 293
2415 7025 -937
9237 1474 -714
6419 774 111
5642 831 -492
8683 2256 942
2876 3341 675
7203 965 -564
2501 1814 -919
9104 5283 -467
6235 7206 -160
8109 503 -332
7517 496 230
4193 7699 59
2505 852 -665
1755 7343 -161
16 1836 -156
8944 7859 192
8413 3433 -754
7358 6640 -175
733 4798 239
6995 3668 -580
2017 8734 -80
4589 1709 -278
6189 5743 -589
4530 5570 -410
7600 4615 331
7741 1749 -359
7443 4072 -254
4071 9092 121
5037 1059 418
3335 5730 729
3344 6351 -183
9232 5743 77
4267 1446 588
8829 7297 -189
8438 5456 828
8919 8857 -612
6387 7538 820
1421 8291 838
8902 7293 822
5699 3235 448
6862 9257 817
6692 183 -418
1690 322 -336
3117 557 -38
670 4010 -786
2419 8741 -967
984 368 -524
6765 4517 -932
3080 7601 -397
3951 7333 -828
7016 7505 190
6195 891 -395
4102 5843 -468
6142 5302 -463
4468 2753 68
5600 2540 589
6332 3048 -634
1153 7052 -173
6742 624 445
7683 2954 40
7904 6496 967
9146 5112 654
8786 9004 496
2435 3535 735
5053 7935 -756
1155 5841 215
6092 6294 118
4106 626 241
7624 6208 -544
5658 581 -225
4087 7092 -161
327 5332 22
2500 2636 763
3704 3607 169
6430 5422 723
8684 4505 -448
3421 2009 -619
1332 6413 -772
7923 6227 -558
4177 9021 543
4003 6861 595
6737 4861 -134
3456 8810 -522
8538 44 282
7749 3922 -818
6822 3618 380
1177 7489 326
7398 7782 -767
7132 3894 -734
7105 3848 -784
2085 1658 -219
8799 8349 583
5984 6423 -594
1004 5456 826
4568 3499 866
1058 3948 -553
8216 5814 -517
1339 3748 -624
6947 7277 -463
2989 816 86
2628 3944 527
4517 8336 -732
82 5167 512
3669 4970 213
2505 8646 -845
2130 108 189
2363 2494 396
3658 8094 -776
8643 1854 -680
6226 7624 -409
791 1300 689
1157 2434 378
956 1036 -779
2328 6677 812
2221 1144 114
25 3170 172
3381 5640 515
7131 1214 -115
2136 6655 -873
7321 1176 250
7854 8518 104
2444 1164 598
7635 3908 -421
5934 7762 -670
4163 6478 954
4319 4184 -553
9364 2621 -488
3917 3583 917
8280 4755 -396
2304 6508 -831
3846 7084 -886
4804 7916 44
1743 6012 986
8377 8417 -873
5980 2229 853
6321 5616 -629
7475 4760 -870
3279 3426 854
7520 2466 -370
1042 407 542
3653 6829 -645
8708 2901 -269
8486 8546 221
5529 2816 -435
8275 1000 782
2287 4714 222
5366 7075 -572
5465 5061 63
2852 862 91
6877 5636 983
3077 6162 -660
1311 8854 582
564 2809 -270
5131 5605 729
558 2452 -583
8576 5888 313
3053 4871 -632
261 5831 934
2783 3850 432
4176 3073 893
8417 4118 -863
7869 5332 622
2814 3693 213
7310 5769 -570
7931 8646 533
4939 7494 -692
8288 6491 951
3169 2959 -685
8015 2990 -926
8471 5573 -548
683 6226 458
7125 6358 -733
8150 3537 -894
5161 4613 -351
6825 4301 -956
3315 7054 -320
7522 538 315
3124 7782 -820
978 6875 -576
524 6830 500
9099 8164 26
4999 6281 -780
6908 1175 25
8272 6011 363
4157 6069 818
7904 6980 -980
1414 1669 832
943 8823 189
3037 4523 -256
1733 2374 737
2281 1974 544
2838 959 -899
710 3582 -535
6122 1329 160
4967 4461 -705
103 6373 987
465 1788 275
2247 4981 -599
5281 4883 -693
5041 7201 696
6922 8860 113
2849 8717 867
5032 5830 -884
2688 8066 573
5451 1937 303
9416 2273 -931
5130 2050 -269
1327 1761 -268
4015 698 226
7344 8641 715
5337 4090 567
4137 326 -110
454 567 974
4845 645 925
822 3343 -938
5968 6494 940
7894 8171 320
3586 1229 -907
5345 6356 -478
7451 7071 383
7626 3350 -199
2 5543 -267
7532 3883 416
6311 2597 -525
6339 6218 737
9412 2755 856
1944 9214 -864
675 3298 -724
6509 8845 -667
5145 5023 -228
1073 867 -883
6053 6986 461
3482 3705 -618
6168 6595 285
1493 1867 -656
2068 165 -160
6746 3775 -46
3902 4301 906
3966 2104 -693
3097 4211 677
6658 4614 536
2923 6581 893
6046 49 -689
3585 6819 688
2658 8856 -5
2036 5342 -456
5756 5604 58
7942 3113 981
3191 48 -670
62 1161 -401
7949 4292 -788
1965 8223 -385
1890 3362 110
1672 658 -907
2979 2757 -236
4016 5913 471
7646 8130 -403
3805 8752 -370
3353 7952 199
8279 9048 -59
774 8342 -908
4092 4705 -102
2813 1910 810
997 8053 -465
2224 3828 -18
8378 3365 419
4477 8503 -591
9125 1952 -149
3644 6617 -45
7069 7151 -787
7610 4001 232
1172 7455 95
1489 398 -418
51 6198 14
7007 6299 75
9095 4409 23
3531 6956 24
4715 8678 790
1365 1180 -987
676 9301 -19
1798 4582 160
7679 5214 228
1602 6475 907
6031 1927 -917
2223 5993 775
5919 7722 -924
7438 4300 667
4497 2025 638
4942 1282 -281
6199 4994 -415
4137 8353 -892
6683 8636 -649
8065 7843 81
1506 6508 -632
8762 9194 -553
2579 2703 251
2776 4646 -374
7742 1245 707
501 6047 304
1392 1162 430
6697 3356 491
9280 6170 -453
2094 8488 42
2296 1794 412
2013 1402 928
586 8783 -13
2405 6435 -701
7440 802 -339
2706 5512 -636
6630 3822 65
6423 5539 81
3462 4595 521
1716 7429 436
7212 2164 -596
8880 146 -347
1437 3206 338
8930 6993 495
1710 8665 140
6250 6488 -422
4447 2029 -490
7591 3262 -390
7504 4590 385
7510 6570 -767
2913 7249 -934
4015 5463 -456
7270 6236 -411
6336 3824 217
4485 1255 563
2413 1215 -171
2538 8619 -952
3530 105 224
527 6238 960
8094 6277 864
6631 5966 970
243 6122 -955
2184 2540 -912
4278 4193 -727
2964 1149 -100
5602 1912 -880
4028 7523 -665
7408 2882 -347
8776 4361 -457
30 7407 -56
6174 2340 183
3586 7687 -872
3758 5331 951
6350 6654 83
8363 2423 -508
8808 8025 137
3674 5218 -852
2437 4783 759
5335 212 897
6328 4020 788
6470 6706 579
2473 3564 258
2417 5289 2
5574 9175 -79
1932 1613 -498
962 9117 -793
8062 963 618
6485 2001 -911
5899 5724 -694
2117 4321 -710
5365 3055 517
7500 1894 -823
1906 4306 789
4754 1215 -193
7133 3237 -782
5247 3193 715
4170 7895 183
4794 5063 988
852 7115 -99
6130 19 271
7565 8232 734
2267 7970 21
8128 4664 -160
275 5788 47
7852 280 709
6578 5613 400
3246 1074 598
4556 7079 -444
4420 4309 -765
3133 9372 602
2080 8452 -177
3910 8535 -130
4083 6908 -654
7247 2553 -153
7991 8975 850
5426 1623 -976
4559 7542 405
5505 3126 -275
7922 4971 -612
6937 9201 -466
7230 8846 -695
8010 2251 139
7235 2695 294
7347 407 -908
2317 1556 -415
663 9247 -811
2535 6115 591
3515 3069 785
5142 4924 812
3288 5376 115
3085 7969 -468
9139 8052 -318
8353 476 -45
8116 7696 -17
9386 1831 369
2814 7593 956
835 6072 -859
267 1387 -936
8061 2022 -289
4310 4313 -201
8651 730 -595
5166 6674 370
8893 11 75
1209 9017 -277
7064 4363 387
1570 9099 -540
3567 3426 -706
5660 5404 -448
4083 7343 -497
5515 2249 -961
7309 3604 -499
8137 2266 153
8431 6044 -104
6533 5786 -631
8204 972 421
5530 6462 273
2019 6430 -166
4620 1316 -676
2906 4907 55
6576 6883 26
3601 4544 -442
4539 1458 -11
3398 5722 925
1668 6022 -950
8281 3839 233
3076 2160 -556
1728 840 -943
3394 2415 -155
6566 6400 888
7971 8967 -301
7985 8888 261
5914 8133 845
3374 7466 3
349 8848 -638
4855 5466 599
7741 5026 -754
5516 1891 175
5753 3661 741
7362 340 572
3061 1578 -651
2248 7386 -21
3138 8962 -465
744 2843 -665
293 8832 18
6324 5408 -40
4476 3044 934
6939 155 599
4290 5267 94
8911 8296 919
235 5360 -568
2234 6860 -954
5630 4016 753
1088 5169 -805
7241 5663 730
3751 4656 763
9401 8911 -566
7889 571 -149
4750 8714 355
4432 8827 921
7878 5342 -366
2507 2067 785
4487 4138 -391
3208 3828 421
8516 8999 -843
8199 4380 897
6576 3958 832
3590 2831 788
7197 9320 977
130 7769 -438
8446 8956 85
273 4290 865
8557 9100 652
6766 8937 -389
1509 2951 263
9137 2397 -831
5469 910 69
9101 1496 -230
6308 332 -86
1165 6854 327
6981 3871 626
4446 1779 -369
2219 4779 268
4588 4757 522
2365 3488 603
5021 8871 -340
7103 8801 375
662 6166 699
1679 4709 58
8852 1336 26
5568 7990 -293
7978 5982 581
5796 3938 44
5262 7830 223
7412 1131 153
5247 5923 297
9091 6234 -659
4038 8958 846
4420 7497 -74
1510 88 739
2399 2448 -224
8675 2052 -196
4811 694 925
1061 8490 22
8174 3268 181
5275 6221 -970
8885 7259 -758
8483 7321 -657
34 5832 -821
1463 4639 845
5988 2632 -743
5280 1870 -234
1094 3418 601
3153 1044 -198
8187 5041 841
3563 2381 927
3553 3113 890
6395 8808 -996
2552 2843 -592
1504 7866 329
5122 6484 73
6629 5555 701
3016 788 470
4846 3151 480
218 8714 559
132 4654 -85
3795 5173 -870
8925 4356 837
6911 8012 -436
3936 4158 344
1054 906 293
3092 3009 185
5516 3319 495
2649 5611 -883
2201 9371 246
6103 9028 775
8790 337 -146
8321 8221 43
4127 4243 84
8804 1521 -37
3747 357 -742
1626 4983 876
2514 8371 -673
6364 3351 458
5128 567 -342
1336 3880 -312
8036 4041 -743
8503 413 -205
7942 7056 -615
1211 664 -900
8324 9224 -851
1062 9044 640
7497 2867 995
752 6936 789
5923 1768 697
8266 3237 102
2964 8855 848
4876 8398 904
4913 1420 -422
8933 348 917
7314 9185 710
5558 6260 -695
2771 8924 140
8894 4944 304
1805 3638 948
4445 7477 -726
2233 8642 -968
2541 4511 784
5798 7054 -374
1396 8031 239
4079 8654 827
7890 2647 -384
7248 333 -967
6223 7896 348
3314 1477 -453
2191 1562 369
8003 6415 -74
6845 7366 510
8570 9177 -525
4921 7845 -756
7103 8789 -768
7681 7534 517
22 226 716
1 4259 632
3284 4301 -88
6004 844 -432
8047 5150 187
6028 2981 133
1210 3515 -33
3078 5654 124
1861 4930 -953
3018 6539 449
6698 5985 102
4109 3706 872
1568 6702 -588
6817 4697 -807
9044 2615 -129
2315 1961 -474
1242 6875 -36
930 4932 -601
6294 9398 642
6820 6593 810
361 3123 855
2322 2758 -608
6817 807 -361
5449 1611 -42
2946 7584 696
2820 1223 -870
6200 2344 906
5061 6991 896
6052 605 -268
3357 3180 -914
4745 9053 252
5080 6080 850
5302 4601 466
5460 3531 -737
7520 3286 218
7068 2828 -873
4483 2281 -779
2827 3669 -324
6234 331 873
6492 2985 357
5868 1393 -146
1451 1619 -585
1169 9204 248
6628 5209 535
5789 6274 277
7982 1418 377
4846 2653 -887
2044 8564 -999
4848 6152 -699
9386 2673 -89
1512 1729 -228
8907 7317 -804
8346 3859 429
8441 2676 -150
2596 7219 309
4393 8590 524
7293 5997 223
2440 8652 73
3073 6643 -206
8664 1121 252
161 4944 221
350 8024 1
4079 4885 435
8592 1137 -44
3859 4101 162
6761 8907 988
3307 5140 -245
7761 7474 279
4805 6607 986
8240 2763 645
8775 3197 -112
7773 8135 -409
9281 1451 -634
8214 7282 40
890 4040 -514
1072 6259 -52
4305 6582 536
8527 8487 -687
1735 6221 529
2471 6823 349
7607 6369 190
5120 5775 -321
5948 9327 880
605 6717 717
1425 8170 351
1805 812 784
7687 5047 560
9204 1620 147
4702 4389 581
7036 3385 105
8618 2871 -793
2715 5970 695
8291 3049 339
1979 7672 958
6486 6495 -664
4274 8635 -597
1459 3850 94
3127 2404 484
2741 7849 229
944 1266 85
6457 6180 -915
8567 7513 198
3295 3873 -833
8118 5935 629
7432 3467 524
8349 5127 842
562 5799 -701
3252 7563 263
4837 6463 734
1698 6549 54
4876 3543 381
3572 4604 -807
2805 3969 534
5479 9139 -866
2971 4352 53
1254 1206 250
786 5950 -677
3971 5103 783
5783 8416 844
6668 2311 -720
5505 8905 416
8438 3232 38
227 1322 406
6520 3703 457
1721 322 548
9391 3632 294
5207 2147 -371
1372 2953 -941
8035 4788 642
7059 6660 591
2623 1166 -707
4671 7805 -565
6798 1864 555
3179 8061 -390
7035 2921 687
4852 8243 -409
2139 3622 159
8722 8524 302
9138 4506 775
9419 2592 -989
9264 7747 -173
1003 2965 -424
2586 6801 372
1197 7867 403
623 1162 -176
4411 2993 258
6217 8775 176
5352 4804 396
6966 3602 467
2075 2822 782
1233 3497 12
3341 285 138
6836 7418 487
873 2372 -143
1517 4406 -750
1554 7772 -683
5087 6963 789
2841 1328 -267
3937 4764 871
8494 8432 156
2913 7352 384
7465 1970 361
2131 8785 -177
8139 4954 -578
2456 4973 -729
9416 4483 -16
6019 1911 -772
9162 9292 654
4315 2716 87
7946 1853 -157
2632 8737 158
7878 5812 962
3161 6637 -107
6443 7164 -762
3062 3997 -495
1543 254 -314
2154 4396 378
5223 338 785
563 661 -617
546 4451 279
4790 3788 -667
3347 826 -122
2609 8366 -773
823 5800 -455
2111 4983 565
5059 1127 -148
706 4408 -401
3323 3359 -261
7855 2328 -548
1622 6033 -780
899 4897 -659
3754 3248 58
291 1820 -969
4855 3398 -957
6441 8705 -606
5394 1970 744
1684 8258 -623
6667 4824 -62
4657 7588 367
650 5406 -808
5111 3138 -6
6451 2610 -87
6554 9103 413
8536 1814 249
3555 6339 -2
3061 4483 808
3072 1674 -733
4817 2652 246
451 4209 728
436 4160 -430
6740 1496 -471
5906 7548 -287
2264 3505 679
6728 6430 -194
4060 2079 883
448 6184 -904
4753 485 -271
5755 6643 410
1720 9124 -335
4230 2374 49
271 8836 65
8206 3382 -772
520 5465 648
8314 2190 69
6010 3998 -869
7616 3528 775
43 6613 -595
3263 8142 401
7769 5313 -407
5817 1180 666
790 7176 863
5222 5909 -556
8049 8473 957
7568 4401 411
5290 8681 299
63 8585 -474
4027 6399 -923
7848 3174 82
875 8739 -276
2906 3928 245
4551 5579 -243
6813 3320 -396
6836 6366 841
1257 3478 18
351 1270 976
2236 9102 -253
6326 8947 -808
3704 3828 36
9248 9204 -761
356 9020 -374
9046 4215 107
8881 4014 -296
2073 196 -628
2202 3020 582
3154 1921 185
7212 8965 354
706 96 -887
6571 222 884
3413 1860 876
8026 3946 -8
4386 7317 -880
5716 2944 773
100 6587 -845
3971 8501 -265
6424 8399 454
8308 5560 -648
3835 6933 45
7906 624 -999
1173 836 944
4506 4198 -312
3860 385 -583
9066 1621 434
2822 4285 -271
1292 7901 904
562 386 -700
2100 8830 -739
2458 5321 -964
8941 5142 -719
9117 8413 894
7071 230 335
1654 1494 335
2976 768 -930
3950 7771 -408
2121 3043 104
4840 2613 -357
6774 5973 -890
6831 6816 452
5419 8231 -339
3090 863 323
8823 7961 514
6667 6985 -154
8066 2011 -294
6905 1400 -272
7976 1329 879
2137 7386 -43
8661 8070 -327
6026 8910 116
5469 3103 385
1439 1589 583
3295 8171 434
5060 4138 713
3372 5407 -319
8858 6842 147
5850 3566 -777
4044 6111 -704
3155 690 39
4462 1583 786
3185 5114 566
7105 1109 400
7636 2969 984
7200 8797 -771
6740 5472 454
5932 5387 133
3504 7176 -50
8514 5143 574
4711 3087 851
3161 6955 190
5778 1027 -559
876 2399 555
142 2852 658
712 8378 -89
2851 6282 649
799 3910 -424
896 1853 307
324 8622 812
3054 8367 -159
516 2298 977
7467 5908 402
4835 6430 -97
9410 9023 -872
5200 5027 769
5127 3922 356
2202 6633 734
8997 8535 -730
8770 6637 -598
5353 3406 455
8666 7851 -230
456 2227 -743
607 9288 -902
2371 7889 -611
4713 5652 -40
2189 676 985
3521 6869 470
7183 677 159
995 3467 -289
2116 4884 802
4997 3691 57
3829 8213 737
1543 6590 -269
1039 8534 301
989 6270 454
8479 3818 -332
6965 7518 -955
3269 3670 -409
1392 4218 -908
3928 8102 383
4887 907 -979
6271 593 895
2510 690 512
389 8883 311
6995 7987 403
5691 2876 -713
1593 2955 -222
3789 1115 650
6141 4017 101
2832 5697 224
4092 1068 57
5817 6811 -107
6852 1547 -53
6971 7041 -821
81 4222 -473
8607 7525 -657
5694 5423 352
9287 5272 -483
136 1680 -775
4020 485 45
2385 2467 -754
6232 4519 344
2450 9347 333
3899 4009 -105
5849 8062 -936
570 3440 422
723 8811 -551
4416 1998 -581
7901 4271 -379
5305 9 -426
4613 4803 -731
6761 2951 960
6518 8194 -819
4965 3463 -384
7086 3574 -225
8040 4409 844
3978 3257 29
1957 8412 -265
1126 4822 287
3458 6111 -87
5595 3777 -960
3804 8880 -690
5229 6288 -459
3029 8240 -156
1651 8955 726
2982 2037 960
3275 6575 762
8014 6171 584
2101 2973 454
7111 411 -852
5545 4427 -714
9061 5424 873
574 2660 580
5085 2623 -538
3285 3623 291
4324 4195 613
3219 3685 -859
9339 6899 530
5435 8439 -796
716 6665 175
6450 8593 601
2946 2794 -315
8750 5105 682
5701 4611 -922
4873 5749 50
2782 5763 -570
8964 1981 -720
2537 7485 304
3298 7536 -887
6390 5047 316
9356 6740 -216
1841 2098 238
3426 3968 89
7239 3519 10
3578 4732 606
4990 771 -987
7400 3103 13
7103 3911 -392
1836 1605 463
4556 9418 -641
4396 2865 291
5418 2809 -301
3741 2002 937
6774 6181 -446
8970 5296 -641
6898 7735 537
4945 8460 626
5186 7580 -86
8167 6796 483
4744 433 852
624 5454 990
5833 6472 886
4262 3545 659
7234 387 933
7951 355 -760
5901 5326 431
6933 3016 -590
6567 1660 -634
7347 5409 66
2184 7038 -359
3254 8401 -758
6860 6949 159
1125 4902 -594
3265 2219 -768
8949 1528 -219
9395 3525 652
2990 9131 806
1010 7944 -620
9278 2630 -865
7053 3697 105
67 6101 -680
684 771 300
1234 8863 -489
221 8113 238
605 4146 770
8672 1909 624
5865 6693 978
5200 2138 -500
8221 2219 -763
4192 2272 328
4599 2375 -215
3263 1656 996
628 3693 190
4154 1689 -29
341 8620 -22
9366 2028 -14
1230 1158 621
3005 7371 -187
7327 7414 415
4172 6311 -869
5260 6471 -379
7498 1162 639
9074 9408 -728
2335 2495 -404
8467 1979 -737
6758 7140 319
8282 8088 218
610 8868 -257
4855 8321 2
3761 8945 469
3197 6198 -846
2910 3646 -736
790 4345 904
6669 6059 261
7612 947 -699
3955 3312 -286
3505 1182 312
8248 8651 -71
9133 9360 975
4626 1216 -522
8891 5652 34
1187 3303 -416
3194 7732 256
1138 636 137
5152 4689 -680
9151 7597 248
2849 6400 577
2674 3238 981
6610 6992 142
6176 3388 -993
1951 7182 6
2244 2703 -485
2931 5545 787
6070 9321 425
1456 7850 342
7552 925 -54
578 4643 -71
8500 113 526
873 1390 -236
1250 342 -557
5115 1802 167
3905 2150 -122
5538 7312 636
8686 7445 174
2627 9293 655
2041 9169 -746
6507 3479 -813
7958 6229 925
1399 3360 -412
4643 6030 -749
4600 3405 -578
7973 588 927
9264 415 576
1091 4026 -329
1040 6400 -242
8849 2614 604
1564 6698 -30
4700 3700 -951
7005 5423 -333
2160 3107 865
6934 4748 -980
1929 1363 832
6971 4109 319
1249 1743 -592
8851 1690 519
8135 7540 394
6168 862 -915
6248 6099 536
119 6680 -789
6859 3803 72
8186 640 317
1808 1563 -106
421 8516 -199
8989 7228 -491
2724 7646 97
8995 7570 -665
5543 5963 -894
6847 622 699
974 7340 -336
8675 9181 -971
2235 8033 68
8877 6218 412
4865 8310 -189
6499 2017 123
9252 6953 542
3483 7552 733
2805 7967 735
1791 1361 -986
5783 5109 -288
7655 9243 -540
1491 7442 -948
3908 7429 -623
103 9211 -320
2252 5980 419
4284 7260 860
6980 7232 889
3108 6492 417
1393 8794 107
3604 5103 250
1943 9243 -510
4 4630 703
4201 8880 152
3631 4043 -378
2766 3670 -475
2446 8196 -998
7828 847 -554
2963 435 -997
7082 159 -151
2060 4068 131
938 9176 -749
3690 4542 -533
6899 8376 -157
7363 4278 835
634 6530 620
6339 2525 -321
1368 7581 -745
4543 7346 124
556 5288 628
3297 7893 -20
8476 3842 -313
4849 4905 464
2593 5403 343
1206 2823 -253
116 9196 321
1040 5197 -663
3179 3478 -518
6729 656 635
2043 4286 494
5913 8292 -465
3863 7552 -318
9272 8273 -788
7639 7884 152
8704 3773 -485
8982 4718 -846
9032 7257 665
8402 4653 137
2319 4358 811
5683 3085 -872
6621 6025 -918
332 5036 -869
3167 703 36
7097 4334 178
2803 730 -184
2337 848 230
2973 3266 99
804 3486 -949
1804 3642 -750
3667 4882 881
8512 811 211
3405 111 -633
1878 1781 -987
3822 8068 146
6019 7243 -763
8856 7544 419
6614 3828 -418
7006 7653 -632
4368 1579 543
2387 6399 -118
5139 1985 -788
6214 7338 -352
366 6669 -632
5944 8242 -282
1606 2163 -3
5413 9105 966
3693 1942 727
2950 1634 25
905 4682 -387
4475 8049 -821
2331 7296 -57
4410 7727 181
7909 3369 150
3713 1319 410
9057 3172 326
634 3093 -673
9306 8564 -267
3435 6704 883
8574 63 13
2438 7664 605
3492 6222 -486
4780 9132 -11
4139 3233 730
828 2457 84
7813 8183 625
8993 7425 -235
7742 5825 910
9244 8820 -486
3078 310 -323
4090 5483 -681
5479 1939 543
7791 2905 667
1086 813 379
7253 3405 96
3322 1024 -839
7645 5393 315
2587 1845 -74
5573 6283 -277
7022 2826 -712
9094 3954 7
8971 6861 189
2227 6643 149
4072 399 144
8227 7566 397
7332 3356 968
9196 4572 -981
7616 4974 469
4072 4888 537
2206 2725 -409
5159 1010 -911
8084 6989 -908
2298 1371 -294
6223 2202 202
8714 2272 894
3570 4008 -628
5945 158 518
4326 3500 733
4675 548 775
5240 2769 845
6505 5376 -903
3188 6597 648
2872 3352 964
5875 4505 536
4860 4150 251
3749 2795 796
7764 4597 654
4922 8265 -837
1525 5057 -26
8152 2871 -947
4627 2268 -853
3046 439 -766
4335 3640 -3
2117 1229 -31
6382 7313 -140
107 4192 -287
6573 8781 566
1143 2186 357
5487 7889 -37
8529 3449 -322
915 1780 -346
9086 5068 -489
1620 31 -673
3451 1753 360
1398 5107 -146
8118 8429 975
5346 7982 -349
9339 479 218
2031 1507 -50
8564 1008 -886
4488 5890 257
4052 3372 658
2568 8946 -16
3790 1723 92
8101 3629 -526
4902 1609 -181
71 2582 -83
5925 4736 -600
8759 8987 441
6723 2567 -221
3495 7156 -24
1442 3248 28
5185 5311 621
7493 230 349
1324 6273 -355
4553 8671 -531
2041 8985 -80
2689 9104 306
4404 8662 -402
8853 3341 107
1681 5962 -845
3435 6994 -805
6877 1549 727
231 912 -841
6052 7016 -517
8303 1347 544
8282 741 745
2191 3382 -207
546 6305 756
464 1811 54
2076 5195 -340
2501 7940 578
3873 6662 274
1935 2889 -504
5817 4756 -962
9314 7088 -295
6418 5102 -685
3031 2979 -991
5624 3747 863
8821 5792 -531
1729 8101 -383
4262 1932 100
369 3003 -660
9180 5972 -985
4612 1166 -299
2398 1157 135
1742 4663 248
6081 1571 -927
1924 6712 -256
2482 1420 865
1207 2482 -654
604 371 -432
1984 8818 454
8180 9327 -644
9060 8588 921
8174 3099 516
3194 8019 -569
4670 490 -248
6134 1123 -123
5028 6984 -759
7136 741 -478
4804 7981 157
6856 609 218
1975 9370 -873
6750 7583 564
751 5883 -733
1056 9110 392
2962 6579 723
6604 7740 -523
2631 1836 375
4682 4059 65
914 5181 162
6921 3745 -225
2286 4074 -256
1443 5160 -819
6814 7401 -501
9388 285 726
7159 2015 956
2371 7590 -380
7571 6526 137
4048 3587 -868
2678 6119 -348
8834 3486 29
8175 9241 407
2708 6092 -444
6561 4680 -579
370 4158 -833
5552 4497 -90
1877 7381 610
455 5018 320
851 2877 774
3935 843 470
6436 8166 -622
5516 5077 935
4538 3818 709
7439 4819 678
3715 3837 391
1211 8669 -390
7924 4436 632
7560 5452 285
3810 78 651
7186 730 662
569 3733 54
1233 4890 -486
2456 6276 -526
752 3792 -918
1653 6604 522
3956 7556 -592
4673 4186 -113
1338 5088 -479
1304 8959 -34
8978 4901 -375
6580 5758 -787
1837 8151 13
5876 5661 813
4008 8323 72
476 8507 411
6004 6952 778
2657 1289 889
5680 2059 -794
8308 8312 -935
6857 985 -712
6530 1613 285
108 4891 934
1788 1368 580
3519 3823 -808
5873 4084 357
2601 6106 -394
1873 103 979
6392 4831 -248
6021 5410 401
2010 1423 -613
1115 6042 180
8050 2033 -152
7240 6262 -16
6748 4123 341
7478 4857 319
1593 7012 -3
7487 5461 -774
3936 7553 -299
1059 7730 -805
8971 801 -542
1319 5057 327
8936 2872 -122
665 3547 -881
3458 363 999
435 2399 519
3406 929 751
8818 1680 -439
1656 33 -306
8260 6163 576
1280 5264 21
2464 8003 -19
4751 3038 495
6017 8355 868
4160 8220 956
5368 4026 -228
2196 1982 -603
7810 557 416
6123 2319 594
5676 7758 238
5785 348 948
7230 3261 -269
4439 336 933
5906 1425 9
318 2293 115
1644 7179 425
3212 8549 721
2564 3476 -282
8218 3441 -122
6755 665 425
6052 6630 -516
7426 5923 663
4021 2759 -550
615 250 300
2094 7321 -407
6794 7060 557
7370 4150 764
203 434 -644
5245 2007 -785
3123 3682 -664
206 958 52
5076 7094 395
3974 2158 250
3878 8100 462
2862 1833 672
582 4749 -39
477 4292 -816
8681 5294 -83
756 6625 805
3328 6841 -417
9197 1912 178
2593 5592 -519
8572 3057 756
8538 8270 -648
7863 9261 -663
1470 1144 722
6865 3834 521
654 1697 607
5903 5630 -114
7729 1669 -186
2632 916 945
3088 1661 -830
8263 2237 545
7419 232 232
3295 6546 400
6892 8640 -194
4862 4754 589
718 8322 -212
4752 5018 750
6252 9026 487
1742 6576 487
1863 4165 -987
2142 1895 190
634 7449 703
6186 4180 -185
8940 7794 183
6243 7834 959
4381 6654 714
123 3844 -252
2510 7937 -975
7001 2301 -379
8412 6086 622
6595 3485 286
2640 6255 -299
3786 2265 -268
4788 4679 -218
3753 3826 -398
