18
944 1643
400 95 921
427 174 736
595 49 811
732 794 646
691 924 97
36 801 928
364 125 459
96 33 88
977 15 872
961 160 632
744 88 59
353 251 764
633 867 878
826 428 831
369 796 463
199 313 511
573 543 293
69 179 744
355 370 539
416 831 6
651 40 357
382 554 301
379 718 537
133 197 554
772 446 254
204 154 260
7 705 84
508 369 833
350 686 793
722 382 253
421 314 265
660 352 16
72 895 612
34 888 734
497 65 158
540 825 907
588 81 923
778 388 436
805 558 55
804 219 122
39 616 600
163 984 37
58 192 108
61 934 104
647 477 611
277 156 444
603 772 988
856 192 535
524 575 742
177 497 763
410 141 483
98 978 389
372 107 351
178 244 356
604 718 182
449 277 156
279 710 350
348 946 483
635 68 473
540 323 610
973 833 91
958 777 39
404 905 558
146 115 441
138 641 862
939 299 782
123 764 345
612 633 294
929 125 72
78 968 477
55 321 242
219 950 256
559 338 579
104 413 506
827 974 734
862 585 321
803 268 914
392 724 940
59 693 377
259 853 154
730 441 445
744 186 289
610 835 535
401 665 93
573 632 765
924 870 43
657 403 928
450 195 633
738 453 668
332 391 159
984 892 545
12 192 927
233 224 508
311 980 115
851 11 875
856 532 746
348 559 604
142 150 222
466 684 721
50 885 178
898 493 119
317 734 444
183 440 910
888 597 43
74 596 581
286 966 832
161 42 975
871 959 696
520 794 334
273 759 245
787 395 796
468 951 466
204 936 22
687 233 959
28 667 39
584 623 821
553 949 595
718 907 53
319 416 324
629 390 987
919 940 248
427 432 270
405 213 452
944 248 860
773 364 640
786 74 66
708 346 159
923 101 866
217 791 630
55 253 307
284 556 130
196 383 641
823 372 543
236 55 523
435 130 979
917 838 32
943 461 944
304 975 949
928 346 204
270 933 411
131 241 795
595 740 328
479 814 843
737 414 185
164 322 487
780 940 467
452 294 379
450 645 82
73 661 771
80 365 95
590 754 497
727 845 906
116 136 334
543 676 612
358 969 441
340 766 379
78 251 943
586 677 94
389 978 312
455 957 542
966 292 773
154 913 966
891 572 581
34 229 962
663 306 232
687 968 439
812 281 854
371 946 59
499 787 351
451 190 676
342 907 628
176 648 644
144 875 359
658 304 503
817 655 312
239 951 482
123 326 773
303 781 889
620 801 614
254 795 864
418 219 153
530 837 641
681 540 327
797 985 898
540 740 290
6 911 968
461 681 860
737 22 758
254 145 611
71 877 858
191 830 418
898 669 799
500 442 735
252 437 771
773 265 601
543 183 858
461 869 676
60 18 726
770 564 27
242 943 553
784 494 178
889 399 533
815 375 384
965 841 399
363 822 925
311 608 380
376 2 930
927 640 974
678 928 468
151 901 355
82 698 74
576 968 579
493 626 743
852 500 264
48 795 252
457 925 869
485 405 5
918 929 611
281 431 782
461 541 120
396 246 305
956 804 979
899 293 714
405 691 902
248 665 745
410 73 278
171 432 972
26 320 367
505 915 590
171 467 198
622 855 374
737 797 395
587 108 600
834 931 506
435 971 228
44 535 270
920 737 649
290 884 659
380 487 235
619 603 618
159 814 782
770 177 869
485 359 102
733 657 829
858 736 306
543 110 607
921 524 79
143 190 277
533 887 114
548 273 515
241 920 764
804 329 361
407 583 22
768 164 234
566 672 390
792 86 385
154 466 920
557 550 361
831 372 851
244 268 293
888 174 622
52 152 853
667 173 596
577 139 518
289 774 390
892 762 998
222 881 576
341 82 396
218 144 441
304 549 686
734 835 318
347 388 933
379 829 248
240 47 532
840 696 832
16 617 174
279 499 455
528 47 352
945 631 815
356 130 922
743 671 170
618 27 934
745 220 905
647 567 403
698 459 602
124 294 123
220 918 229
270 680 433
724 719 901
416 421 124
706 801 697
323 914 332
333 889 150
437 549 151
334 594 105
229 809 337
439 942 285
217 409 735
729 62 318
307 77 347
311 767 580
380 213 763
191 865 283
653 817 132
481 146 705
44 81 981
456 658 226
110 654 509
419 369 525
810 887 143
45 122 740
717 497 367
849 710 870
52 710 357
789 985 253
245 935 376
347 326 650
914 588 669
298 541 603
146 554 27
638 205 300
330 389 686
854 698 774
280 981 769
967 606 590
500 661 362
751 722 778
465 800 892
570 191 378
843 679 743
857 56 299
34 957 26
148 65 9
674 479 676
512 198 416
978 271 875
585 460 407
784 490 774
413 334 220
919 936 770
919 445 4
929 787 821
677 432 440
172 620 378
726 941 815
124 334 886
593 149 136
364 631 939
378 539 702
427 725 274
466 814 67
233 126 807
527 164 493
842 753 367
81 574 718
132 249 400
299 217 998
860 594 293
2 281 742
244 57 407
804 854 275
7 20 8
947 329 592
864 830 745
9 515 950
787 293 665
243 350 129
473 171 912
33 931 333
946 555 949
232 144 491
633 744 26
565 205 860
124 372 532
805 158 360
158 52 206
242 380 472
455 46 748
396 353 500
431 403 158
377 319 219
938 197 389
71 728 449
854 884 526
455 626 410
26 200 792
100 594 343
316 529 48
181 109 742
659 647 305
804 308 905
286 481 718
33 612 701
125 647 237
951 226 835
947 287 189
754 646 441
152 98 356
210 584 550
754 80 390
590 322 879
185 286 732
158 949 533
220 935 896
441 883 333
687 581 714
300 246 731
840 38 539
41 255 750
45 757 264
800 226 756
34 603 673
184 555 379
95 684 494
361 50 889
323 421 75
562 519 133
85 291 873
738 40 290
400 138 772
240 330 465
767 827 3
42 499 459
765 166 540
485 366 447
454 107 630
444 203 984
429 184 637
515 298 58
269 617 347
127 847 645
681 96 725
854 815 7
495 421 55
188 825 550
536 825 676
270 359 791
83 563 169
270 189 177
422 612 292
177 431 227
694 931 431
514 79 373
981 413 771
744 599 541
326 252 268
165 518 982
36 252 236
2 6 293
839 588 928
649 866 55
196 560 619
215 205 132
359 426 769
241 335 269
945 594 313
820 594 81
680 306 346
924 529 420
870 816 756
174 171 889
108 434 60
51 446 133
41 491 25
582 955 196
114 341 654
625 833 339
17 202 411
591 350 746
471 835 142
609 398 873
517 851 323
575 23 464
424 240 487
732 751 249
91 878 431
275 141 444
843 60 152
213 769 534
170 175 101
664 226 149
92 848 715
644 443 123
510 344 289
71 236 244
191 658 925
379 282 128
857 517 882
241 690 646
415 948 549
82 671 490
98 200 366
764 895 319
600 137 317
878 359 107
507 676 994
793 228 960
432 820 702
633 51 355
180 810 503
272 530 615
792 82 259
685 213 649
845 743 918
856 575 789
424 628 508
61 186 975
940 152 938
884 460 615
652 206 742
447 840 153
140 188 871
281 652 436
292 183 212
41 267 964
562 645 636
503 86 174
27 499 448
530 509 546
282 837 286
227 936 96
199 406 58
852 475 224
760 279 135
983 771 475
158 892 831
782 813 172
895 697 942
971 632 106
780 707 850
382 370 105
134 903 248
395 151 506
236 906 889
526 72 693
340 216 846
463 194 381
671 567 627
697 919 186
512 874 342
399 953 807
106 434 866
168 198 72
217 155 667
391 313 153
430 102 206
38 692 393
974 784 490
461 805 106
802 235 60
646 240 377
494 400 320
458 599 90
312 955 404
226 712 456
496 547 929
759 470 744
322 461 524
790 351 414
82 593 893
682 45 975
784 835 192
589 85 88
553 69 359
655 216 178
928 3 402
825 907 76
109 304 876
448 76 701
550 220 878
352 948 832
225 341 682
90 315 790
897 325 513
522 876 168
971 767 695
697 537 979
884 179 552
797 181 733
68 277 5
985 293 971
785 711 227
777 855 5
65 155 581
271 51 965
804 746 890
690 495 509
959 519 778
288 535 703
44 934 283
485 51 26
790 223 867
819 869 326
251 292 429
565 374 808
618 158 339
612 376 384
877 293 879
409 210 450
151 820 529
88 661 72
126 891 174
51 782 979
74 115 272
422 122 705
198 201 634
98 11 352
911 481 184
924 642 611
422 250 538
425 55 233
105 802 936
315 300 806
883 72 280
492 336 890
563 776 830
765 794 893
506 702 55
168 5 79
977 237 250
871 87 29
176 842 538
816 448 258
6 790 1000
488 535 181
405 97 81
723 340 278
521 45 80
869 580 918
38 333 877
488 944 756
285 513 771
130 938 186
579 99 609
721 13 761
944 311 643
980 216 799
121 726 797
792 465 135
97 610 912
895 201 614
74 715 8
45 100 88
80 47 356
726 38 952
189 92 440
266 850 549
962 693 487
470 486 593
132 384 384
84 136 787
917 488 933
967 222 134
964 319 788
817 771 543
34 685 422
982 41 144
261 942 342
548 286 962
838 825 887
239 436 888
679 727 235
631 841 312
981 405 970
407 178 376
870 25 325
538 930 150
35 648 315
272 205 139
229 562 941
70 861 899
916 70 178
756 714 345
22 137 769
798 146 462
76 576 163
98 745 418
231 312 159
823 701 106
740 500 632
962 36 437
941 704 198
414 434 240
533 122 410
791 919 309
433 905 757
519 785 284
684 151 471
955 961 793
159 795 535
707 86 621
768 649 928
925 164 36
540 963 651
272 423 130
351 798 57
302 68 187
966 830 338
205 854 891
173 885 510
618 762 813
713 799 491
285 681 199
626 793 790
635 588 167
415 264 508
215 653 524
714 250 740
968 573 970
361 476 51
643 123 555
605 649 162
706 401 396
56 207 320
125 373 703
413 465 658
408 12 936
373 855 202
343 708 538
296 534 911
226 654 368
415 194 847
597 452 540
983 542 350
835 236 756
543 110 588
871 738 279
243 582 21
252 460 802
481 281 260
32 673 185
443 323 278
708 264 621
470 41 187
787 396 262
464 943 722
923 315 381
487 2 285
909 641 513
860 569 859
680 332 240
601 609 130
164 642 745
43 959 783
301 698 564
868 124 544
828 252 512
651 645 773
190 552 337
328 102 938
902 770 691
486 974 288
714 589 829
814 954 258
74 638 374
923 509 776
357 824 888
292 21 626
833 639 512
181 856 651
410 700 477
856 244 221
5 522 209
980 516 705
246 404 849
880 443 19
197 184 451
498 171 911
49 160 848
439 181 753
627 869 178
35 328 629
355 47 861
212 9 866
88 987 547
662 551 38
817 816 363
683 821 169
794 377 640
833 843 298
272 39 925
93 242 537
171 379 661
5 514 150
663 624 235
529 634 532
121 728 953
87 481 188
452 325 896
868 295 185
920 562 257
670 501 330
313 678 140
877 181 510
592 868 382
541 708 179
862 179 99
389 721 883
694 116 494
964 466 124
548 411 960
985 737 658
137 235 973
173 931 875
389 646 476
960 529 796
872 187 89
670 549 816
575 977 616
267 606 19
827 129 29
837 298 785
196 283 978
330 876 120
315 458 666
508 661 428
178 909 706
804 292 72
141 123 879
166 186 640
748 880 157
143 892 195
775 623 415
898 609 964
75 386 802
706 213 476
150 94 586
538 393 20
475 980 818
708 370 89
117 598 767
279 753 450
965 824 670
224 749 752
144 691 859
342 976 433
434 498 884
182 725 147
302 175 176
874 436 178
937 972 902
407 411 744
873 724 365
875 635 529
763 879 610
946 634 953
513 232 362
379 984 688
862 442 418
882 192 997
279 278 487
501 813 133
55 187 701
119 293 673
478 680 115
685 343 211
221 766 219
44 471 1000
41 342 174
351 695 319
984 449 108
978 708 689
775 480 430
851 365 526
384 719 210
276 173 643
706 735 800
946 408 400
80 756 543
386 399 909
241 109 113
895 268 801
960 637 266
682 265 819
801 178 67
810 563 211
515 59 871
224 539 494
901 248 662
794 910 65
944 103 551
507 937 366
817 905 227
657 446 516
145 890 934
214 407 513
30 874 400
153 71 840
536 820 3
427 977 452
386 720 331
931 330 30
45 482 188
620 924 10
174 407 424
448 551 228
446 772 173
491 113 872
170 136 154
238 813 806
717 707 48
46 587 567
369 277 305
782 58 78
183 613 23
111 649 268
808 231 741
333 563 516
290 643 189
86 187 618
637 227 636
222 43 452
953 943 321
173 761 248
502 506 804
127 824 366
193 595 2
389 918 801
337 822 382
404 71 104
353 764 2
148 117 553
596 908 344
171 416 494
761 730 67
694 202 382
32 118 882
596 610 861
50 352 244
128 289 618
720 386 295
826 768 843
876 147 807
780 903 844
325 856 876
558 519 35
481 276 612
43 835 70
237 53 338
708 509 743
740 416 413
694 444 916
559 249 413
802 918 860
603 696 898
811 773 940
979 196 919
717 175 672
272 696 121
973 645 493
175 741 289
234 346 132
825 563 257
363 723 741
980 604 916
429 247 686
552 829 838
528 535 193
262 347 308
863 135 723
348 692 198
143 656 761
212 466 78
38 790 25
521 275 35
729 940 741
200 475 793
410 200 226
934 837 121
726 695 432
698 916 254
822 711 33
127 371 641
540 119 680
93 903 341
453 407 926
648 730 817
101 393 827
850 754 201
289 873 538
681 355 381
233 243 698
10 580 370
730 806 741
471 670 370
580 256 790
791 618 361
395 177 364
930 646 62
610 574 155
237 179 134
236 176 816
598 923 529
716 473 209
389 212 46
692 73 946
27 648 681
664 371 394
176 12 785
649 527 537
714 214 504
51 902 755
297 524 125
757 341 610
193 97 497
760 430 121
593 106 180
245 513 448
454 572 421
246 276 34
419 640 949
134 578 964
426 844 467
141 644 785
658 803 158
470 842 56
542 921 116
99 859 676
488 585 574
806 813 175
361 728 980
27 426 105
719 510 183
161 940 38
1 109 320
340 195 617
219 117 130
452 174 423
510 723 250
420 840 970
486 875 728
182 262 733
279 109 278
117 156 363
802 840 375
31 225 662
925 986 530
251 616 361
753 20 357
66 939 285
927 516 992
633 302 984
463 652 268
56 603 961
846 392 859
411 634 658
632 21 762
553 23 770
622 263 98
705 368 71
333 217 827
571 862 666
128 529 251
574 26 92
742 516 569
326 935 733
782 213 225
63 266 703
925 658 801
558 854 464
437 801 577
174 68 914
224 216 51
285 813 427
868 238 97
961 383 138
36 847 253
930 445 298
961 227 526
634 459 837
800 525 878
524 909 968
169 99 310
179 117 205
669 794 919
19 121 104
863 853 932
424 980 912
655 405 759
404 152 2
878 843 943
290 351 605
619 823 809
710 569 647
629 338 277
282 528 552
545 625 877
662 333 27
221 395 801
556 939 79
152 592 85
427 715 255
230 532 277
913 51 179
843 794 385
706 609 829
843 213 1
354 499 840
793 44 482
148 786 110
363 514 955
730 62 856
975 466 226
27 516 363
680 117 154
465 852 59
608 205 255
3 917 462
289 270 822
786 765 427
363 717 60
367 121 817
309 620 894
257 619 573
104 980 147
134 638 804
163 661 434
957 893 507
603 915 979
560 164 637
410 473 362
699 265 852
902 264 452
812 689 310
285 562 749
407 170 304
662 205 943
628 147 790
217 62 374
845 387 547
33 22 801
297 269 355
530 532 219
742 779 318
832 160 180
735 483 77
161 260 40
416 442 808
982 400 414
861 700 647
68 678 201
119 623 910
557 365 895
619 449 785
486 93 635
37 633 209
4 514 557
472 70 718
381 942 711
200 274 894
634 594 126
235 449 229
443 656 100
281 38 814
521 599 826
898 916 649
260 162 67
734 615 399
930 8 887
778 223 385
466 383 960
381 454 987
580 197 58
659 907 618
352 268 913
629 58 557
796 213 764
556 467 801
784 619 50
440 394 66
941 133 565
525 671 343
128 593 77
874 569 54
409 393 742
862 170 617
746 133 638
743 798 669
867 930 658
551 529 778
545 524 262
516 417 575
815 196 492
88 599 152
539 604 907
108 459 832
298 297 698
584 295 886
160 9 394
975 746 399
59 295 857
228 275 801
616 63 397
473 803 841
658 456 602
30 912 426
738 828 381
330 379 830
164 575 887
926 454 7
891 82 516
342 287 535
465 938 390
673 907 254
619 736 486
522 109 215
397 607 68
506 523 517
143 69 930
597 285 114
672 255 589
578 703 940
67 717 815
749 32 693
114 708 190
30 187 310
210 461 967
385 8 179
205 51 765
921 124 621
115 140 302
955 747 197
978 761 757
423 596 482
650 983 134
431 699 744
723 370 922
708 156 227
261 120 661
114 643 43
583 524 149
799 947 693
950 76 455
953 468 177
582 113 6
300 62 457
473 659 628
217 796 104
358 983 129
638 174 159
911 1846
131 256 16
320 95 760
518 483 464
397 684 445
26 330 694
65 289 797
636 303 371
840 184 86
383 301 296
440 284 608
126 499 454
11 272 906
61 439 432
189 351 812
152 610 428
144 358 532
100 638 268
22 105 913
642 542 315
591 825 208
508 765 311
211 898 878
373 255 934
677 50 658
522 348 562
62 285 695
745 483 712
776 319 880
473 510 487
326 193 291
306 110 735
248 553 598
411 595 166
652 352 301
153 197 151
91 323 172
619 459 489
188 340 298
336 869 87
27 415 428
542 479 971
511 371 292
580 816 615
322 563 480
872 776 849
611 243 885
607 35 734
741 686 834
69 374 794
89 854 700
847 331 114
771 524 936
536 267 403
241 407 140
730 243 906
542 679 321
302 168 133
758 311 692
890 596 202
154 283 881
421 675 68
763 604 666
724 173 155
143 610 812
345 302 212
434 706 445
635 658 54
801 38 952
104 436 441
122 98 529
401 17 318
286 630 525
427 491 265
574 893 385
7 120 290
40 774 904
465 380 895
690 590 761
267 835 530
582 691 401
313 830 387
13 389 418
300 99 670
538 23 102
647 714 124
479 818 54
386 290 254
461 665 95
762 877 66
259 864 94
340 326 989
210 387 463
94 51 673
578 12 529
56 599 250
343 356 926
160 134 996
772 634 90
633 882 606
812 302 752
444 413 767
529 199 975
599 55 859
268 684 139
222 128 682
560 602 459
289 600 340
721 840 286
502 285 71
398 657 675
94 218 775
662 186 312
647 622 270
305 60 620
753 697 870
42 154 775
95 364 981
514 572 949
353 804 334
701 603 399
209 377 75
309 839 605
500 11 759
821 690 260
602 720 897
665 189 181
131 99 7
554 559 701
775 565 584
452 706 307
12 787 851
545 252 262
249 566 339
836 189 982
136 741 247
482 908 65
299 885 418
869 605 643
563 143 139
718 641 677
472 815 646
424 876 625
707 116 709
339 542 131
281 814 117
502 114 553
534 856 701
691 519 382
142 640 76
150 317 558
434 383 94
131 357 268
739 668 983
579 898 992
884 403 664
371 153 814
561 69 645
602 234 68
705 79 549
490 126 10
306 629 998
327 657 113
363 348 341
128 249 902
512 144 805
767 208 202
902 430 822
830 353 78
806 805 799
534 44 323
629 723 440
438 464 585
441 647 599
736 408 12
306 719 408
600 835 185
235 561 456
780 835 156
589 557 221
62 90 803
461 435 176
37 612 338
236 11 197
463 390 932
680 252 326
128 126 508
862 422 214
829 787 806
97 366 945
870 689 779
155 538 963
154 281 168
900 141 244
107 898 912
152 857 887
155 141 339
581 700 757
141 142 592
663 492 719
742 455 584
650 394 987
323 420 603
551 861 105
656 601 745
395 317 464
370 1 607
584 328 463
268 323 21
333 813 210
152 776 337
415 781 19
374 58 93
672 804 729
160 178 854
20 137 630
266 468 625
408 486 383
434 569 823
365 331 475
807 864 586
200 389 454
699 173 476
292 97 273
127 194 476
841 690 737
559 698 657
700 766 140
636 41 323
851 470 899
329 222 381
666 210 364
184 882 384
363 342 842
275 666 449
308 487 727
573 296 660
844 161 818
888 567 819
165 63 948
864 391 534
28 596 20
471 686 214
562 120 679
280 111 810
271 142 945
756 847 825
643 595 914
269 738 5
868 814 154
720 368 177
245 340 63
612 126 32
480 29 387
838 692 263
907 192 72
760 325 3
455 251 905
174 735 135
60 138 997
295 19 392
337 68 418
819 92 957
376 723 718
795 242 491
289 777 282
810 129 836
172 209 863
655 640 537
756 117 969
657 95 914
515 455 810
527 344 906
619 401 176
348 183 972
793 733 845
79 198 338
78 716 106
320 316 769
700 721 452
810 444 284
342 876 489
131 194 715
370 148 1000
297 792 7
746 800 336
452 383 498
59 618 82
676 576 3
405 694 573
153 193 744
174 640 54
96 107 932
572 529 801
457 501 514
739 81 746
389 102 883
544 441 108
110 758 16
290 497 836
557 243 899
100 265 323
647 456 496
634 717 305
515 694 643
616 408 671
743 722 549
97 15 826
845 93 689
109 134 832
899 44 904
538 696 580
634 228 166
303 769 125
519 609 282
841 182 186
456 143 37
283 474 384
125 711 852
186 269 581
884 245 557
10 328 927
800 558 561
585 423 411
6 876 144
256 695 899
457 265 626
644 683 989
822 766 457
325 79 986
349 403 608
40 907 703
568 634 888
648 258 659
474 325 833
146 289 151
771 629 688
7 50 275
658 319 843
293 891 73
2 428 884
113 501 444
733 114 586
377 896 35
400 247 150
877 301 581
598 483 983
120 594 874
247 201 784
264 901 458
536 238 343
90 23 190
467 778 79
18 29 414
126 776 915
154 158 566
205 361 118
509 381 726
535 772 932
415 23 236
498 197 671
34 638 285
349 749 719
628 130 729
415 398 126
97 689 226
487 817 162
769 375 283
27 482 310
806 481 987
672 726 585
91 498 184
85 345 842
639 766 688
475 604 445
10 431 760
652 793 902
518 665 929
751 728 195
760 563 411
642 47 797
198 690 261
641 679 839
265 437 395
312 610 357
266 249 885
804 790 86
433 85 945
11 565 562
884 510 982
367 843 48
785 334 831
530 280 180
814 893 869
394 412 689
446 218 297
806 651 149
261 422 548
30 785 699
670 903 676
125 556 875
286 320 17
59 272 502
857 903 410
420 295 963
650 568 466
769 795 921
266 884 371
873 115 968
358 666 446
680 363 103
239 454 9
869 503 987
241 630 174
531 419 175
630 822 158
187 911 249
887 157 14
115 710 991
83 713 952
845 570 388
666 366 461
199 202 919
415 433 94
338 831 318
408 785 965
77 837 282
418 629 96
428 353 589
641 821 53
487 766 669
159 324 70
330 390 61
654 76 995
406 129 470
774 333 142
35 401 851
129 216 387
535 673 611
203 102 744
824 98 214
70 691 564
18 889 44
216 555 491
406 655 898
849 319 840
339 313 704
115 576 734
813 833 552
458 365 306
105 267 826
437 530 190
137 696 884
487 809 326
714 385 702
224 650 190
806 776 551
363 480 668
383 715 879
147 832 965
721 706 958
669 178 325
417 732 552
141 797 919
461 557 757
214 742 400
818 478 665
797 824 249
326 392 581
70 885 5
17 861 80
829 158 711
419 146 959
715 10 203
453 189 814
127 340 813
280 443 216
484 759 893
194 196 507
589 525 465
553 700 765
304 494 141
739 631 138
780 511 371
889 354 269
178 795 486
834 21 422
133 838 573
451 372 838
427 351 565
167 339 810
628 340 912
846 852 3
272 882 100
12 678 98
9 537 661
234 423 691
68 74 374
739 446 308
757 826 696
218 597 379
511 132 424
901 293 677
62 17 841
504 507 888
775 24 413
796 446 342
107 650 707
878 492 357
628 226 627
263 122 692
808 478 615
407 488 107
806 289 60
342 245 702
697 88 174
112 628 736
256 769 815
794 640 820
320 524 345
277 822 212
38 229 101
101 505 616
424 102 191
534 226 133
557 874 472
91 765 759
816 784 725
580 798 930
497 545 896
55 445 282
137 780 400
741 545 733
182 353 103
228 46 230
83 747 625
891 389 96
773 802 791
552 667 381
875 482 403
768 554 395
368 629 525
606 749 479
369 594 630
868 90 192
288 741 55
465 776 370
557 186 582
583 675 858
454 491 106
159 308 305
335 566 480
528 786 634
389 130 841
569 793 352
504 86 857
855 232 391
152 557 470
588 744 642
363 153 859
574 176 566
96 122 500
233 608 83
158 300 118
386 365 882
677 806 343
172 497 978
439 249 176
271 756 427
309 191 414
849 586 295
647 92 220
725 794 879
678 727 980
469 204 332
192 692 646
534 851 428
43 517 505
829 244 459
321 231 789
562 378 943
191 44 91
244 556 438
523 138 447
881 567 47
809 653 719
224 403 986
581 306 243
327 185 368
71 484 274
617 722 783
138 181 489
369 190 413
94 616 949
668 417 36
286 719 291
579 786 473
555 414 783
70 646 187
28 644 692
69 404 840
704 725 484
349 538 818
491 547 489
527 119 299
393 352 99
562 749 540
727 293 20
239 858 248
711 72 909
432 132 210
527 509 690
216 880 604
96 356 75
569 830 151
399 835 570
216 191 809
834 673 836
266 626 770
649 134 598
631 267 693
138 819 158
97 561 305
32 484 560
5 766 198
904 17 489
131 588 356
41 251 82
589 796 88
855 40 620
336 51 770
728 707 582
176 842 419
80 738 880
820 344 510
876 694 573
175 629 657
527 305 155
330 366 126
874 14 448
111 320 522
162 709 374
716 813 154
11 427 432
750 542 524
28 467 203
593 657 813
646 651 98
643 628 283
82 862 172
847 245 613
835 199 392
711 223 960
210 734 480
607 305 181
680 220 569
774 828 747
113 839 711
454 647 264
684 612 999
63 97 614
406 106 237
899 641 847
453 578 986
186 689 631
828 349 488
901 490 165
153 751 268
171 6 698
90 153 460
141 149 521
801 706 31
871 68 724
686 778 283
788 908 575
875 856 541
851 73 922
91 782 417
683 761 416
102 845 184
4 170 462
281 836 841
128 741 988
775 214 97
456 95 204
365 692 563
403 766 398
785 443 344
270 744 126
342 418 798
875 768 383
622 802 869
691 668 466
283 652 90
563 339 268
795 518 762
90 155 631
591 764 353
158 245 840
579 900 49
302 591 899
521 863 747
698 814 179
877 105 407
370 50 137
635 582 318
100 70 790
510 693 312
478 351 708
762 360 502
250 523 510
624 321 371
81 121 954
460 569 531
831 673 954
355 596 281
618 390 987
807 765 545
194 82 169
615 162 753
399 493 5
712 911 196
784 861 556
802 865 401
809 563 588
300 445 202
786 794 72
788 545 614
1 206 803
111 495 525
546 692 149
129 148 900
136 36 286
194 811 64
484 234 818
891 196 534
573 379 468
261 834 152
230 225 314
452 583 397
445 22 395
823 414 377
513 241 643
901 185 297
422 209 631
422 657 778
124 33 347
453 14 797
464 265 408
801 467 488
156 264 930
522 83 139
773 808 152
353 712 169
611 275 67
236 654 61
516 295 537
205 786 528
766 699 930
113 553 336
757 359 615
514 520 839
117 444 995
29 889 928
803 241 607
193 834 493
205 477 840
838 361 788
364 726 290
682 364 82
178 420 188
3 874 941
660 404 266
798 862 151
286 354 124
326 166 232
285 818 172
409 333 823
105 419 304
68 867 960
395 498 536
629 380 486
303 219 643
510 499 780
741 166 682
770 725 645
585 280 636
618 447 321
623 337 470
906 157 409
412 95 394
27 492 427
460 660 983
885 453 991
824 130 813
687 113 443
855 4 791
815 524 733
253 617 183
578 329 483
617 635 127
908 491 331
485 843 235
745 379 208
437 197 116
717 133 881
1 599 914
801 811 96
409 885 372
1 668 399
603 660 859
569 183 144
44 602 45
218 207 136
411 643 670
163 229 150
455 826 882
507 75 525
213 407 76
493 45 427
166 897 331
496 458 262
17 641 316
708 134 845
46 795 992
224 273 434
232 569 367
821 859 442
873 115 558
146 2 991
341 103 333
779 96 664
375 376 899
425 527 149
349 312 83
580 71 116
379 107 721
331 4 233
870 819 964
857 331 932
506 774 224
743 319 804
301 276 761
461 722 739
129 468 611
514 813 142
910 437 853
880 377 26
30 844 428
173 677 268
403 91 247
907 74 609
895 370 251
856 366 244
125 45 593
165 357 61
576 196 750
569 353 413
266 907 477
853 631 823
217 301 57
94 117 289
397 598 588
50 723 503
282 448 940
703 304 552
215 632 926
442 808 492
183 31 391
551 899 634
524 112 721
836 630 286
810 465 3
909 720 977
109 567 742
799 342 959
729 724 200
755 721 267
767 639 178
235 564 137
118 440 397
534 890 934
847 243 314
461 796 403
2 606 519
70 828 282
793 874 961
865 261 497
647 267 404
487 563 743
775 592 883
596 546 823
704 836 939
197 175 605
684 522 469
393 205 841
395 849 829
207 849 556
556 898 320
727 265 303
795 654 920
205 82 311
297 132 590
33 855 320
546 504 144
410 853 472
889 102 261
82 367 386
665 726 96
399 209 675
304 632 800
17 60 400
210 339 745
201 351 216
628 577 590
342 511 896
710 691 99
623 735 149
644 277 643
404 400 571
710 97 275
414 452 405
192 257 390
408 86 841
502 558 944
499 220 886
474 672 822
693 673 866
334 682 847
613 211 408
851 214 618
63 339 644
280 897 568
597 903 464
159 475 761
582 328 844
95 489 11
876 563 955
765 885 181
784 207 21
606 771 362
391 673 821
440 379 517
175 151 867
656 341 613
458 756 305
100 569 710
188 412 584
343 677 473
132 261 421
85 234 989
67 643 284
587 800 920
700 850 499
400 674 339
827 747 839
817 902 609
598 274 451
802 577 478
477 338 393
155 463 166
733 845 879
430 793 137
24 212 281
807 597 520
250 454 724
804 257 500
522 475 48
341 580 1000
426 273 709
79 261 641
812 609 816
350 250 445
739 251 301
813 28 619
89 683 400
71 559 429
353 560 686
800 899 897
797 179 702
781 700 826
427 604 730
545 438 579
580 172 321
585 588 268
306 579 896
750 145 132
343 308 727
648 512 620
794 573 343
813 560 522
442 158 412
874 393 203
662 354 120
615 890 715
668 503 159
876 518 670
362 502 295
229 12 501
902 340 119
651 468 641
195 806 365
837 797 803
180 466 403
243 900 318
818 274 163
871 840 975
185 818 162
843 314 491
409 721 526
705 571 805
92 33 269
653 796 173
613 153 999
885 467 116
637 345 427
613 227 582
54 532 721
390 177 379
783 815 566
9 892 170
155 360 553
790 66 717
636 505 9
804 39 537
739 397 325
722 730 983
790 177 12
771 390 536
111 345 103
376 731 137
220 794 890
520 262 147
163 11 621
214 673 979
908 487 559
842 570 506
234 304 506
375 789 932
731 754 814
407 159 730
445 342 65
539 115 480
268 728 156
908 339 803
137 700 565
697 141 538
224 116 766
536 829 420
581 162 73
534 793 31
756 754 49
436 903 715
482 593 227
85 319 263
810 459 363
764 868 185
112 180 543
515 821 847
132 539 895
466 77 311
123 310 620
135 473 643
472 849 7
603 891 226
69 279 711
823 260 967
367 114 189
224 87 861
51 603 711
575 305 171
648 864 806
908 796 255
882 809 476
293 675 818
847 400 662
749 292 74
211 533 528
910 567 94
622 197 553
826 41 72
307 632 83
281 188 129
841 757 467
547 819 1000
909 37 846
853 503 833
312 82 194
723 573 422
210 152 878
723 263 45
