19
974 1930
884 1930
352 512 809
669 390 789
151 798 666
329 625 559
48 549 175
503 351 873
129 363 57
720 360 621
792 269 348
24 419 833
720 16 637
744 864 43
640 233 763
169 543 5
794 306 281
312 782 34
276 369 243
238 116 420
58 168 690
219 735 482
14 827 722
293 211 530
559 163 328
642 850 114
35 187 798
775 691 291
478 856 291
56 405 475
630 790 925
841 528 475
429 490 546
546 272 486
812 384 748
363 14 247
795 777 299
323 647 632
645 750 518
452 664 222
381 311 164
163 685 541
723 826 482
84 198 504
142 404 338
364 83 845
648 880 869
611 797 739
840 180 444
6 582 192
314 757 96
356 516 781
422 484 541
792 813 863
99 204 982
416 418 195
306 47 840
235 338 879
586 90 461
512 668 971
830 553 501
431 239 802
473 873 779
223 489 261
328 658 176
45 119 721
353 634 235
81 697 289
164 235 877
130 547 7
427 478 612
708 307 876
214 210 470
392 815 150
874 58 345
803 427 223
53 418 623
186 758 945
198 164 8
653 49 791
161 194 874
803 540 670
182 91 176
747 815 613
765 204 22
433 227 147
451 523 29
601 63 465
283 169 519
358 505 228
61 78 180
544 310 141
626 769 43
594 702 206
644 635 532
791 178 684
511 564 674
155 607 843
162 597 143
230 79 203
645 780 940
8 46 166
69 527 345
675 429 943
157 405 905
192 606 737
509 546 655
561 861 666
732 632 452
685 853 551
9 236 168
95 10 107
681 837 751
666 54 23
151 539 782
757 767 901
695 732 231
332 717 917
409 706 275
195 50 452
296 732 574
98 719 730
476 618 26
358 255 184
603 682 67
484 335 757
552 683 408
740 439 539
182 811 33
326 602 14
609 610 503
540 24 855
90 630 276
648 708 961
427 548 175
758 333 544
502 881 952
87 666 326
460 336 668
412 547 944
814 845 429
104 477 667
772 452 979
185 814 103
242 87 111
219 125 311
632 486 201
274 114 90
601 321 407
249 310 57
229 613 223
633 837 793
592 614 329
454 672 480
32 454 654
410 656 7
204 394 908
615 577 861
555 358 615
485 128 592
706 107 185
420 96 788
669 362 744
344 374 687
166 757 828
594 440 967
185 522 575
861 344 24
487 602 839
38 151 821
753 439 891
393 502 131
14 687 722
346 746 81
51 719 539
755 719 90
669 61 767
140 694 421
240 600 886
426 46 753
844 549 453
582 478 808
577 604 495
235 618 578
263 537 125
287 565 148
501 138 257
529 486 455
766 260 706
664 802 619
381 471 913
844 727 365
756 571 75
75 130 214
750 455 903
651 92 428
837 284 401
372 393 930
607 272 408
656 677 213
480 716 868
704 89 901
599 168 330
867 541 185
59 591 748
303 345 844
296 57 294
859 681 697
827 149 706
634 233 201
250 883 952
711 718 323
145 387 247
223 450 179
124 483 979
403 763 757
723 369 862
35 247 826
711 355 230
813 371 939
739 257 920
812 109 913
521 545 361
621 410 11
548 652 785
207 738 964
5 624 639
42 151 912
526 10 786
258 465 552
120 412 174
110 522 115
769 488 917
49 634 988
410 394 504
245 638 87
612 66 534
511 109 186
237 13 371
579 500 33
88 139 43
420 182 679
368 312 736
618 229 452
800 394 357
484 671 870
565 175 347
834 541 399
778 197 139
720 866 297
825 100 216
659 24 578
340 359 810
822 882 128
696 18 866
751 566 760
659 662 505
742 507 738
338 609 933
613 768 612
277 789 294
540 357 418
439 459 551
690 411 132
432 141 186
305 773 110
789 539 759
202 313 532
778 1 521
192 255 320
513 130 211
390 575 43
517 351 734
211 723 398
551 574 866
674 525 236
583 146 918
694 716 895
266 72 482
558 108 384
166 524 251
792 266 838
645 426 168
169 427 341
863 102 867
678 697 939
206 349 958
166 687 360
264 75 195
1 275 477
226 707 298
188 89 320
883 153 487
161 219 611
125 637 214
595 184 750
412 197 933
75 372 561
471 334 817
648 91 736
449 433 210
104 231 6
844 220 481
804 467 298
715 809 492
394 552 775
772 171 1000
176 443 482
663 679 894
91 166 555
838 650 480
705 259 353
584 201 403
496 754 459
256 29 461
408 616 192
96 714 384
600 553 851
166 595 734
813 631 931
808 122 428
251 401 790
870 771 990
536 384 687
754 748 89
570 119 491
295 857 561
543 121 171
859 120 649
379 810 964
177 410 57
832 711 739
792 354 20
615 483 756
597 712 354
413 844 579
316 489 646
851 552 824
467 28 226
660 542 872
476 390 831
391 450 410
583 309 892
134 328 116
141 808 462
127 148 499
609 335 1000
271 87 783
198 642 923
623 218 979
556 569 960
394 627 653
643 749 300
692 220 939
31 747 983
433 243 670
33 458 766
97 769 156
832 560 27
828 797 492
423 482 933
193 648 704
753 687 979
66 658 181
718 675 211
337 853 839
195 52 901
576 429 107
119 729 263
580 227 579
880 741 262
77 847 340
804 645 698
343 28 735
2 872 593
770 700 936
235 466 954
431 567 276
120 760 791
512 365 682
330 472 382
426 763 966
771 594 282
47 34 59
475 131 440
410 429 988
476 545 788
133 61 82
608 362 364
411 184 583
755 90 628
467 197 464
118 815 366
603 279 850
117 137 688
423 816 565
182 581 69
17 731 942
523 496 672
185 313 815
770 353 803
223 863 427
589 353 312
59 235 384
851 532 621
220 867 831
20 530 861
66 308 89
846 333 737
28 94 961
495 431 846
572 114 235
341 395 262
760 808 412
220 357 794
21 433 732
681 156 829
106 847 576
863 581 928
278 881 625
495 164 300
162 696 600
595 30 922
427 684 166
813 263 631
743 633 204
30 828 399
504 258 95
159 356 563
297 797 5
398 613 368
367 368 985
573 789 802
485 537 548
783 587 397
489 309 907
154 595 487
774 282 693
742 279 874
8 200 208
305 431 132
600 333 41
299 785 891
194 46 344
673 497 295
591 629 894
223 422 932
251 300 365
806 541 945
211 352 993
142 855 831
678 495 589
462 832 166
265 141 299
812 671 66
231 169 452
169 275 349
285 110 135
791 333 51
596 82 294
456 46 626
747 612 643
700 114 165
652 348 730
217 800 488
415 299 137
855 177 944
627 526 268
705 337 94
36 429 13
700 632 304
328 687 303
843 210 88
223 572 240
770 123 699
108 110 957
22 265 473
666 527 805
183 747 798
723 132 321
869 613 173
191 729 691
597 769 408
427 588 819
581 14 71
516 113 342
344 309 349
383 368 888
337 514 192
573 371 262
663 842 267
824 233 792
56 16 862
174 403 232
415 14 520
476 134 268
788 511 262
85 195 272
35 612 251
700 605 77
516 308 792
751 161 87
30 623 96
736 282 298
140 718 817
498 595 699
44 62 207
225 202 805
117 495 314
546 476 687
243 272 508
71 68 551
828 227 853
691 214 481
324 254 807
767 292 643
869 814 731
449 772 657
239 680 858
378 575 99
681 396 283
549 441 140
662 493 640
474 592 264
379 625 457
286 71 737
713 253 590
142 815 886
380 12 750
285 860 868
729 208 950
490 535 330
602 254 918
868 177 70
790 537 258
99 484 705
846 817 776
379 527 352
580 423 411
193 725 746
572 838 391
874 316 189
449 631 796
179 651 877
139 71 605
785 99 964
721 646 612
256 768 1
589 779 332
663 753 731
76 694 788
805 168 42
642 282 70
503 554 197
178 84 769
4 794 448
558 482 379
343 686 258
26 553 865
111 861 57
422 495 327
30 554 585
553 736 131
827 448 896
186 751 307
67 688 780
50 880 502
2 17 503
822 354 383
327 767 789
572 570 759
357 603 725
798 133 789
546 582 701
295 60 59
163 356 692
508 320 284
656 379 236
257 110 97
326 99 82
837 544 176
112 374 783
426 757 840
409 494 439
598 176 758
364 606 818
333 884 478
412 553 461
600 792 644
673 651 876
595 817 850
870 634 875
404 712 126
14 530 46
153 685 92
488 66 213
188 636 984
169 249 935
14 94 962
762 199 567
388 867 629
734 108 748
451 575 356
48 552 389
138 481 119
635 152 845
663 509 260
276 172 281
131 717 289
7 850 159
495 51 847
518 128 687
68 352 232
753 853 813
681 683 128
242 765 40
468 258 522
8 531 896
55 455 688
697 482 967
780 476 961
157 629 300
482 252 235
363 277 926
257 611 577
641 18 125
337 823 458
667 822 721
736 126 275
770 499 353
604 489 84
313 580 691
197 237 872
374 313 118
547 323 611
828 184 586
698 186 712
709 731 799
567 569 212
596 40 341
419 288 229
608 755 55
5 738 400
616 311 623
690 185 135
852 245 374
130 267 848
84 719 848
435 637 20
431 328 106
333 249 738
292 124 88
633 27 76
490 22 744
553 710 178
492 752 832
367 849 657
773 339 410
832 707 774
496 104 862
132 856 739
119 373 293
304 252 784
399 728 382
13 304 688
316 113 155
853 427 206
286 53 437
531 833 318
683 245 755
694 203 605
237 194 904
514 830 117
280 500 232
310 466 761
841 554 299
492 201 126
748 780 334
312 373 553
355 110 53
375 130 94
308 864 630
579 822 458
654 705 495
679 97 94
47 777 51
642 61 944
543 352 781
35 124 128
301 536 261
378 50 145
299 381 850
196 673 188
278 590 124
499 263 331
479 368 504
777 740 5
670 828 629
173 485 667
384 599 359
542 628 930
404 370 683
134 227 52
266 585 772
32 496 607
286 307 447
450 492 609
850 544 979
732 548 820
272 148 842
447 623 914
58 369 180
416 497 193
359 848 427
11 632 292
633 881 95
35 28 457
281 74 347
874 473 474
441 676 787
268 274 914
784 493 752
152 50 227
825 532 609
322 735 277
646 627 505
320 317 876
596 791 507
360 281 685
704 270 441
383 419 550
506 74 749
450 526 751
543 282 24
687 191 189
212 322 62
818 503 70
212 178 752
879 159 557
541 28 958
243 62 577
252 317 651
328 800 879
821 719 436
29 794 149
587 152 16
15 467 427
409 441 591
673 871 495
449 236 532
462 709 4
415 463 773
224 884 776
612 249 358
882 157 890
341 782 295
576 196 946
481 365 255
646 122 201
106 17 285
678 825 848
404 796 542
5 558 448
547 738 189
540 808 221
311 248 289
179 88 226
324 840 906
551 567 871
273 545 513
764 770 514
880 15 835
685 658 111
84 706 442
321 259 385
452 778 205
568 369 782
597 599 603
592 560 260
20 581 209
195 651 593
104 335 713
613 20 542
587 736 114
333 465 917
80 99 792
372 608 338
752 689 119
419 415 472
821 505 654
825 308 661
596 611 644
261 879 622
830 319 659
383 748 634
664 876 609
133 340 644
322 445 454
506 789 866
42 212 507
559 221 392
547 427 363
248 476 722
878 663 282
308 714 97
420 475 735
706 316 92
224 366 476
235 420 86
269 218 296
213 334 51
274 574 438
74 365 831
111 254 923
381 369 69
3 697 147
137 177 603
111 380 206
622 288 666
228 630 740
44 301 707
297 610 977
383 685 623
735 713 168
220 720 16
282 847 664
744 362 798
459 694 560
371 267 4
299 205 151
387 848 859
453 251 366
89 728 784
284 616 933
669 661 292
626 583 650
460 185 582
182 779 956
622 260 650
314 239 56
258 874 473
132 622 308
357 735 611
791 665 164
272 672 761
721 512 529
803 557 238
862 376 571
425 781 760
769 89 424
746 703 935
201 420 445
269 507 207
184 115 771
38 529 418
214 258 312
778 377 312
87 346 82
500 159 592
554 140 836
869 726 113
807 17 163
50 254 630
115 67 449
637 837 967
194 726 946
726 73 158
784 188 233
374 464 865
848 376 240
818 566 794
565 504 330
258 564 117
15 692 339
663 766 420
749 495 143
635 42 309
788 653 397
75 430 348
461 582 320
808 623 152
63 424 550
773 634 867
101 679 566
638 283 470
519 426 556
247 823 200
91 235 190
323 379 685
276 801 424
389 635 226
717 600 94
199 117 310
681 700 35
775 343 109
320 124 900
623 456 543
877 56 396
240 392 814
582 437 706
129 8 210
880 553 247
464 3 338
357 664 849
280 587 430
670 442 92
741 601 287
663 697 477
406 864 800
107 773 889
461 426 266
734 266 461
57 142 541
386 202 920
180 487 648
606 463 510
780 785 892
394 539 43
319 835 939
714 744 505
47 90 54
741 769 888
487 468 588
832 207 596
855 520 228
859 37 165
834 749 7
663 269 117
737 537 76
31 881 850
9 280 66
243 429 582
149 554 91
480 771 662
288 264 752
472 164 261
197 490 257
875 88 236
179 696 497
82 291 319
480 780 648
267 671 582
296 148 331
451 293 68
153 376 219
675 234 814
444 149 949
438 27 642
427 403 199
582 432 520
260 12 216
668 707 19
374 326 703
143 760 439
550 309 524
200 436 836
417 82 187
63 808 813
752 395 896
344 333 162
700 436 157
175 631 720
723 443 694
880 252 414
215 756 577
292 606 810
685 448 342
524 763 808
334 806 351
348 3 136
54 264 181
484 816 606
299 95 295
57 511 348
669 93 320
301 267 805
287 496 425
189 399 836
54 161 921
815 646 584
369 734 811
553 152 461
822 840 258
501 499 741
447 250 789
607 423 948
487 717 27
101 145 647
598 665 168
672 429 666
330 70 652
666 33 825
715 62 834
420 465 644
470 552 54
559 635 462
357 54 674
599 135 464
335 482 422
785 334 762
542 792 805
802 390 603
295 757 129
510 465 46
516 433 507
709 176 880
871 523 764
439 520 458
205 253 121
280 476 180
256 284 206
509 563 215
428 469 641
763 852 189
749 464 723
183 204 953
305 545 812
91 499 730
476 445 510
455 304 681
695 67 708
110 431 155
114 799 934
715 291 781
372 695 656
581 574 111
119 453 985
751 579 660
248 516 472
374 873 624
791 623 662
602 784 272
45 12 596
388 499 550
801 480 371
374 648 941
797 398 579
866 363 940
263 559 981
294 881 434
650 596 452
19 366 690
781 235 188
243 708 687
350 342 193
360 177 231
727 40 551
321 196 84
96 803 278
140 198 650
284 331 992
660 20 338
877 706 997
262 449 196
869 371 281
745 150 219
18 705 44
716 486 592
44 796 383
169 227 890
45 693 129
820 381 135
860 751 262
149 495 615
732 836 109
878 419 559
414 144 373
617 1 779
674 243 558
738 122 582
394 428 430
564 880 953
97 712 515
115 490 485
638 549 509
780 755 994
451 320 486
73 421 284
116 45 227
523 17 837
766 135 823
715 281 180
751 139 155
703 824 44
241 478 280
615 67 444
797 297 391
619 531 194
612 40 494
455 239 303
51 10 16
395 88 589
291 618 692
11 363 930
578 295 949
740 831 65
316 338 735
639 512 197
501 192 637
40 215 853
516 235 331
469 188 843
196 320 332
354 754 807
77 115 246
637 660 824
204 793 771
732 93 545
302 122 161
293 348 195
218 65 186
640 481 859
882 538 709
458 488 228
640 445 728
460 252 388
581 157 480
564 484 456
1 783 489
68 305 999
84 276 692
281 64 396
243 26 853
646 78 910
87 157 497
422 467 75
317 73 927
252 402 140
224 413 204
349 40 175
136 582 405
114 723 130
117 607 338
121 351 903
799 591 243
381 245 982
177 499 748
820 387 23
430 29 752
661 532 90
459 211 542
809 849 612
455 882 580
77 404 92
664 354 817
296 715 131
242 108 235
863 244 123
32 561 245
375 545 770
804 280 449
434 75 117
161 292 396
556 371 663
555 26 946
34 197 693
541 724 609
318 151 563
826 801 72
261 643 665
834 196 988
740 793 621
350 122 908
282 280 205
858 210 596
135 166 365
790 717 917
754 479 714
816 159 85
51 836 308
276 537 763
435 340 42
428 10 22
765 883 353
640 309 941
259 175 889
314 857 485
794 288 783
220 690 882
184 283 945
711 713 49
25 28 804
279 419 668
581 694 803
594 712 79
473 564 31
555 713 270
534 546 19
331 524 343
154 17 489
680 710 259
299 417 883
222 772 615
278 775 603
741 822 778
169 493 357
520 144 52
17 696 954
65 114 46
164 494 494
284 724 946
758 447 306
284 241 755
101 777 845
495 46 272
671 849 391
34 586 158
524 559 37
160 83 249
8 622 12
371 421 747
577 245 16
18 775 419
327 496 581
290 415 515
646 357 607
423 57 378
677 758 208
466 521 401
59 632 805
294 118 932
372 459 277
496 662 580
490 734 807
70 768 662
266 609 261
777 837 212
760 383 92
167 654 962
459 620 707
712 538 156
464 758 910
785 433 243
138 611 764
738 195 350
12 877 492
94 452 45
186 785 468
846 690 670
117 362 714
486 265 955
60 582 236
329 709 671
882 396 396
215 43 49
477 467 505
175 319 256
582 207 804
527 279 687
245 180 813
762 383 349
503 519 131
201 110 290
460 581 20
865 766 21
788 111 80
838 879 450
240 771 478
479 801 193
784 72 193
38 351 449
695 664 904
395 873 59
732 286 806
41 47 846
130 431 940
342 624 119
58 786 955
289 116 620
376 713 724
36 205 709
627 602 504
327 709 807
530 856 641
110 749 749
715 180 406
68 96 630
644 583 14
499 353 290
25 207 959
444 533 243
305 135 60
485 197 846
792 319 499
611 784 786
202 177 729
440 820 903
274 173 281
656 510 796
486 171 87
567 234 636
294 339 663
864 519 373
357 820 200
46 868 266
4 800 216
183 666 177
479 465 182
732 477 220
217 875 59
840 168 477
768 240 310
37 802 603
289 215 477
223 837 914
473 726 224
221 541 595
163 148 64
341 753 664
869 473 927
809 289 728
796 270 555
262 61 862
369 684 605
749 107 472
529 399 703
95 803 932
238 232 164
421 786 415
646 166 332
493 531 961
126 446 947
764 272 345
441 701 793
367 132 251
367 457 409
876 356 739
174 248 732
491 708 840
317 696 276
401 475 943
6 333 474
431 610 642
123 53 384
578 204 897
372 45 301
602 577 45
347 116 499
190 670 898
400 659 876
362 51 221
370 488 288
691 311 854
607 178 924
790 501 500
518 369 331
307 436 359
456 412 987
364 255 918
37 78 306
469 37 288
238 352 204
409 773 449
19 837 856
436 416 74
377 57 334
452 620 633
255 229 252
570 171 711
533 524 616
108 623 127
16 547 255
603 116 271
605 283 316
78 866 759
13 665 286
723 669 201
495 419 893
621 226 694
431 444 510
572 317 667
683 256 198
614 612 276
6 884 101
327 523 287
614 842 777
336 30 408
396 304 159
256 328 405
195 884 858
322 698 194
496 657 453
309 412 884
192 408 714
333 653 962
324 387 46
260 639 979
586 750 71
188 579 201
182 762 131
312 55 137
658 706 429
205 577 793
499 782 103
559 59 947
838 834 285
236 839 405
45 151 275
434 85 314
632 782 684
763 9 850
711 792 480
772 867 365
328 805 6
138 201 113
229 147 877
667 420 368
116 452 917
802 185 267
717 718 498
620 884 254
67 688 279
438 15 849
265 569 293
826 842 305
295 217 171
226 63 582
60 86 764
146 250 106
199 468 31
439 638 546
1 670 531
230 818 473
485 194 920
333 508 275
449 424 861
752 689 677
144 584 116
561 211 7
694 575 296
109 449 247
425 470 828
123 485 255
757 819 913
273 102 133
645 474 253
153 827 831
380 633 559
147 272 793
30 552 769
652 642 480
841 363 348
4 407 91
827 538 423
165 376 604
700 473 40
359 533 602
318 792 285
120 745 114
542 719 940
772 69 275
257 610 741
787 859 215
778 476 720
165 108 10
723 122 996
642 204 973
145 528 475
458 682 514
643 36 386
861 97 388
875 210 779
273 362 649
319 301 464
285 853 885
674 36 275
162 572 437
363 376 567
11 880 784
360 483 464
658 87 143
712 691 942
219 792 458
379 668 933
794 149 484
235 467 690
104 229 948
429 249 856
254 597 677
308 682 710
633 523 779
549 51 203
67 270 108
862 91 1000
484 381 980
360 487 919
330 239 862
849 409 405
499 831 516
782 196 986
21 23 505
172 546 974
290 483 71
344 500 618
558 302 795
205 858 926
428 641 650
71 502 64
631 814 186
220 877 806
274 615 12
672 247 71
268 712 771
199 80 352
863 384 207
522 42 406
449 469 345
479 44 419
68 819 712
121 183 514
185 329 179
411 243 262
383 585 771
569 771 812
348 837 949
555 201 488
877 468 319
30 251 488
730 202 504
124 228 678
704 418 945
435 325 844
396 22 494
710 407 591
430 128 407
838 458 610
808 482 298
504 492 920
637 170 624
620 396 831
675 761 601
664 84 798
622 873 216
802 201 172
657 98 249
748 258 361
400 301 226
54 263 172
53 730 75
746 35 442
663 617 130
44 556 988
690 552 357
582 860 795
108 602 208
637 839 809
149 40 43
661 694 396
299 133 232
354 682 489
52 176 903
163 3 723
228 295 757
744 639 496
144 90 730
436 292 671
139 550 336
10 443 237
381 517 631
321 498 290
503 333 782
509 482 407
2 133 700
805 526 170
271 389 314
433 159 144
133 693 704
559 413 184
703 686 39
547 89 240
456 852 157
841 847 983
166 797 432
544 127 731
116 32 446
152 20 554
309 642 808
552 309 613
309 865 964
397 225 402
257 556 754
499 603 442
362 558 978
873 51 972
724 409 607
124 868 778
528 77 880
661 375 692
357 763 633
549 70 880
837 188 950
240 204 832
103 860 929
511 779 94
66 671 388
530 756 726
193 275 314
661 675 39
463 232 343
884 514 279
456 238 371
326 868 722
427 392 315
241 362 942
103 431 92
151 327 530
878 632 412
556 467 594
626 71 306
35 465 647
33 569 727
741 516 569
462 565 58
425 507 643
562 466 226
811 727 926
545 509 192
638 458 649
538 876 758
296 251 654
647 550 883
52 789 385
484 793 696
824 542 949
413 128 167
595 402 915
105 142 708
671 444 220
650 438 701
69 474 221
451 454 800
664 736 402
652 169 788
727 680 289
787 786 558
660 840 242
780 136 483
383 553 332
846 534 752
503 94 900
32 665 267
272 697 415
164 331 56
680 440 627
848 118 294
806 205 559
186 439 663
690 484 661
800 466 303
130 313 978
421 360 898
401 515 758
608 371 124
865 775 414
161 55 10
119 406 325
732 78 275
754 443 641
758 741 797
597 287 976
347 11 176
20 587 842
570 582 100
231 271 38
3 26 726
44 567 525
704 675 511
250 502 170
362 231 272
159 721 130
772 880 908
326 399 233
471 192 646
704 202 102
269 9 569
706 349 328
764 729 144
350 283 858
103 811 578
137 486 570
454 315 838
648 369 898
139 403 752
719 690 227
134 545 722
826 849 379
826 132 261
255 339 382
435 581 842
841 594 732
791 509 910
647 19 618
386 235 693
729 740 180
426 63 616
646 569 661
761 183 861
808 12 212
874 877 925
29 460 23
240 452 618
854 235 406
804 854 140
371 362 370
107 105 740
323 641 385
427 824 445
538 72 303
585 374 61
811 756 348
693 156 125
467 98 947
225 294 464
568 783 213
204 546 41
386 778 428
587 671 112
57 348 978
744 269 348
389 263 769
420 488 314
750 683 394
57 366 565
6 47 595
612 671 885
94 314 200
145 754 899
705 212 826
428 653 188
706 673 870
41 731 977
394 533 825
670 147 18
448 91 64
573 693 874
540 623 227
333 710 320
590 309 857
190 708 436
161 756 858
266 207 395
49 123 217
370 204 21
665 707 517
405 732 904
841 99 769
139 246 18
280 145 922
519 619 65
278 78 762
90 40 78
193 410 591
302 724 209
622 130 853
107 783 968
382 417 741
881 12 759
629 533 65
200 763 468
42 125 144
501 26 729
116 223 762
811 198 109
72 142 274
716 600 1000
414 394 85
766 357 71
670 846 243
776 514 876
762 875 510
367 277 462
80 804 419
833 270 500
772 230 555
844 290 610
677 201 161
582 437 489
236 788 771
334 573 997
102 73 306
458 493 27
220 470 863
800 854 704
287 549 360
128 193 669
427 251 261
455 551 380
563 337 70
536 457 647
577 767 532
361 505 188
655 14 359
578 165 438
1 323 52
178 33 102
334 791 159
335 139 157
534 317 136
360 462 967
115 482 870
849 630 123
562 821 492
743 588 899
670 497 393
614 562 119
29 507 422
878 171 749
300 13 395
365 330 378
812 647 959
554 742 55
405 296 161
508 235 914
434 108 826
830 805 532
821 194 340
731 210 268
813 589 209
309 32 305
341 109 39
572 306 824
741 417 588
121 482 196
387 396 788
846 809 24
375 151 476
769 109 849
41 526 535
755 85 625
141 487 967
207 506 964
188 479 602
38 434 647
113 728 657
813 834 623
64 304 462
598 458 376
95 360 244
583 812 207
576 43 624
465 704 301
696 111 79
111 546 965
152 531 116
874 431 691
581 806 919
720 4 847
647 726 412
775 858 500
620 116 717
625 740 355
396 824 122
360 83 188
492 708 641
685 83 94
562 707 466
213 64 777
857 554 398
572 675 787
661 389 714
327 73 497
601 153 812
582 609 831
825 779 948
263 661 894
758 690 775
452 181 391
333 223 220
561 703 220
610 275 466
654 475 209
356 282 907
111 776 387
298 47 101
477 43 860
287 161 325
877 379 241
197 29 259
598 30 370
722 228 351
341 562 362
160 620 640
26 296 87
442 502 277
629 363 253
858 75 616
590 261 945
5 312 968
594 504 391
301 415 998
123 254 486
607 641 102
205 549 323
363 408 40
10 314 870
29 651 792
577 275 818
354 203 153
292 192 660
291 544 243
170 403 735
94 32 679
662 280 74
365 403 389
723 687 753
346 543 183
541 819 125
43 107 108
157 280 431
868 190 188
316 819 705
462 662 648
795 765 826
83 279 169
717 512 596
499 181 156
440 25 588
782 109 675
307 864 167
217 352 919
590 383 52
677 110 88
706 425 393
720 384 107
118 805 765
5 148 771
203 267 140
73 624 882
511 177 237
50 630 23
839 93 911
387 265 658
881 1689
51 257 159
99 409 816
468 109 969
464 398 32
620 444 928
516 554 779
428 304 901
443 524 939
31 698 197
598 195 177
102 283 112
704 724 964
845 315 731
128 467 959
112 702 548
88 303 734
241 487 138
463 500 948
427 817 124
58 332 544
130 677 74
581 828 815
437 193 473
251 464 274
410 302 819
3 98 693
415 736 778
463 632 913
756 535 539
746 614 1000
263 557 25
707 550 865
207 415 261
662 14 674
406 639 260
674 650 139
347 255 184
39 127 235
227 725 933
725 835 355
419 493 428
191 443 595
310 458 732
637 835 518
699 758 44
705 679 709
607 556 18
399 644 638
46 298 786
737 217 399
528 613 116
138 699 716
35 111 881
277 421 231
264 512 617
31 398 583
221 93 320
13 822 69
658 563 710
4 865 789
819 487 386
813 463 427
255 25 487
182 514 953
809 557 226
644 499 139
463 263 470
593 297 894
83 823 661
253 764 774
52 343 427
788 697 712
361 77 446
372 553 186
753 823 174
634 164 64
750 770 871
395 275 697
837 465 849
755 141 684
159 351 947
590 516 449
186 52 305
177 822 208
817 773 613
377 468 107
385 301 636
14 367 668
546 78 737
13 305 540
229 98 508
268 13 167
385 824 270
619 46 645
121 814 90
345 266 565
398 287 759
579 562 716
294 854 295
719 165 400
812 110 591
211 395 755
652 78 135
571 668 271
514 140 356
134 336 200
16 398 45
465 259 21
153 552 20
610 490 135
596 258 58
806 254 312
522 275 749
87 438 966
329 546 593
804 172 728
74 83 550
38 286 512
271 775 708
57 368 480
173 316 651
291 360 677
388 566 134
115 798 288
872 467 46
584 324 514
556 200 925
219 456 230
420 618 310
4 43 316
244 838 216
78 578 595
185 66 741
742 494 573
181 193 4
725 268 384
414 829 749
834 307 105
242 74 235
794 406 136
318 795 868
333 459 314
804 432 287
100 340 524
137 652 148
201 572 790
115 13 492
833 615 387
89 666 352
256 247 493
209 284 160
348 785 577
464 422 245
271 249 396
2 253 188
76 568 428
22 658 529
95 351 837
196 788 828
65 563 242
285 209 219
49 491 367
870 545 829
365 53 471
402 47 997
852 741 1000
844 163 869
341 823 745
462 721 195
342 837 451
244 182 74
416 730 24
508 342 225
668 603 112
589 861 77
451 243 186
359 213 359
799 567 946
69 332 560
18 507 407
548 878 41
764 187 936
753 544 559
717 45 177
88 610 210
622 214 751
797 577 599
16 778 63
228 50 655
23 476 964
356 773 654
221 397 176
754 47 687
655 439 39
774 516 601
827 639 384
457 290 515
122 50 596
147 289 531
348 442 495
274 561 415
772 611 406
689 640 393
433 173 429
202 369 493
167 564 785
227 354 602
520 679 32
99 460 700
312 805 993
344 525 912
258 475 940
422 36 822
543 99 933
251 856 485
410 506 554
661 192 497
657 807 40
865 416 501
621 291 320
353 695 980
620 520 925
861 118 404
530 270 585
235 535 678
838 342 146
838 535 572
689 357 560
116 243 781
221 811 106
477 484 228
402 242 234
431 217 102
803 169 668
769 845 639
831 477 598
14 633 140
91 830 603
591 602 716
289 771 624
247 227 478
810 610 786
693 334 754
5 304 129
176 704 173
24 40 870
316 741 71
832 610 656
691 675 436
583 129 353
310 840 133
673 631 544
360 377 518
836 461 631
354 762 497
255 838 853
827 663 209
727 493 229
263 837 31
188 693 327
841 284 42
603 116 85
606 95 202
316 701 919
503 655 606
354 200 552
14 350 736
339 270 238
14 124 738
660 639 846
263 629 581
455 447 113
845 588 364
558 496 935
3 94 407
875 352 70
682 736 121
431 516 241
60 181 430
336 335 868
738 136 965
627 466 549
533 349 147
697 87 775
64 446 203
517 395 494
462 403 527
505 432 416
371 398 766
758 256 770
189 138 957
733 693 585
865 863 240
849 800 427
526 290 375
391 238 809
485 586 466
460 58 169
51 204 902
357 664 65
634 472 395
641 838 130
251 466 134
271 549 926
468 256 517
101 291 525
567 842 185
790 174 590
680 401 256
771 126 22
780 267 144
574 643 941
596 673 99
583 860 529
639 622 806
145 861 854
554 379 646
803 278 781
388 792 329
143 176 778
803 662 884
646 671 638
422 221 590
772 426 25
313 308 621
701 680 38
615 639 412
401 765 578
111 264 740
601 572 787
773 401 896
852 334 608
413 347 848
668 794 872
486 712 296
807 172 903
683 555 683
118 492 392
123 735 558
259 635 460
99 327 127
651 728 769
190 15 940
571 145 734
174 168 665
781 385 250
21 798 963
387 143 212
36 684 797
498 150 159
743 326 439
347 282 75
166 221 202
539 331 944
359 718 461
377 615 597
153 444 410
491 294 446
353 511 349
471 61 610
661 285 413
705 208 927
392 591 451
587 657 237
374 297 860
523 438 149
467 301 290
780 241 652
168 670 661
777 401 636
479 591 871
328 189 409
618 314 724
447 518 649
767 631 349
596 77 201
631 633 429
228 558 404
492 540 234
641 699 902
309 619 193
720 729 250
795 47 410
605 97 768
342 265 857
728 415 161
294 818 255
130 161 457
392 321 910
436 851 396
544 602 39
852 627 123
650 649 549
745 557 724
206 137 790
712 317 287
547 178 73
247 354 699
87 547 517
