19
939 954
646 473 311
709 733 -738
411 319 -400
308 473 896
387 115 722
875 572 686
396 241 884
38 510 640
466 101 220
884 537 897
203 677 -849
93 746 451
234 826 885
720 855 -192
690 164 -90
384 202 694
780 917 784
889 702 -231
94 281 342
382 553 -413
781 232 183
224 769 -144
867 485 693
554 472 912
709 832 -798
644 853 -862
325 113 -983
446 243 986
830 559 -876
366 53 928
611 39 977
545 599 -754
2 273 -116
600 332 -612
587 659 556
126 413 868
269 874 59
311 677 -351
268 751 -369
155 561 579
292 131 692
728 730 -832
190 254 -834
247 454 -183
549 833 522
739 152 638
59 885 -257
483 5 -216
544 689 271
753 594 -847
198 706 221
495 447 879
663 108 -936
901 684 682
491 65 -612
832 780 -710
370 77 546
238 469 -847
175 824 345
9 215 -998
642 200 -403
209 64 933
106 522 351
476 221 907
632 858 -821
134 868 212
210 845 -457
817 842 172
574 80 -670
379 149 -579
669 611 -842
139 479 155
151 312 -959
333 115 679
368 729 355
197 34 604
920 201 -187
906 121 -715
428 521 785
458 628 786
307 427 -967
35 356 722
173 347 926
571 688 -724
704 703 -549
777 330 -287
338 178 -386
184 240 396
689 534 -74
877 778 197
869 508 885
12 342 -494
216 106 766
600 609 69
432 586 155
671 33 144
793 606 194
141 561 208
658 814 447
667 24 873
808 708 644
615 159 13
60 634 132
770 85 261
247 12 342
391 875 637
820 448 394
731 187 305
660 920 222
925 193 977
449 380 709
736 299 -216
681 765 533
776 87 672
230 613 -925
893 301 -21
154 837 -558
6 248 656
707 822 622
374 310 -384
39 243 -252
363 27 -452
221 239 -277
180 19 509
319 356 5
839 228 -268
298 810 563
908 558 -152
148 177 258
896 191 -2
714 507 -603
181 383 -393
132 276 648
783 608 -785
319 351 442
511 439 174
591 463 921
75 316 -64
872 586 611
584 73 104
552 632 -79
688 535 515
190 113 -103
143 842 839
119 454 -566
664 717 -133
747 713 833
844 795 899
603 73 -509
79 345 434
338 359 702
46 227 -410
417 126 351
13 626 78
99 641 693
169 477 293
155 833 384
224 721 951
160 623 176
115 551 346
25 268 394
735 812 -601
837 628 81
189 824 -690
98 820 -906
268 449 177
337 159 -575
922 717 531
907 488 238
276 626 278
188 244 -83
185 814 -380
733 921 250
860 655 -73
452 400 184
521 475 -622
530 230 -864
90 9 658
71 609 17
242 182 -794
120 424 570
174 654 -237
683 888 -751
573 282 -306
633 360 597
256 309 -847
21 754 431
744 188 57
250 241 948
145 740 -959
9 263 -682
31 915 -935
270 505 579
59 873 -871
223 486 -881
160 537 580
250 469 -500
247 740 -820
13 759 246
922 589 -25
618 168 -391
867 331 -26
455 562 331
447 338 314
666 119 -7
603 383 735
587 501 525
504 603 551
491 874 -647
168 323 -139
870 596 693
376 556 62
109 789 -726
645 351 477
71 444 849
248 673 296
345 887 744
663 521 -620
91 833 809
715 330 -329
170 565 145
841 586 -302
710 325 -897
109 84 261
857 711 94
479 728 -712
584 256 420
845 802 -833
288 420 4
401 283 -40
706 14 -278
527 893 -426
171 524 142
667 226 -5
414 715 -281
16 484 -285
303 498 77
202 111 778
824 334 -316
675 38 726
229 261 -858
850 57 -448
692 54 873
428 529 -925
216 455 -421
526 546 -789
868 300 380
140 174 794
368 193 991
412 460 -100
254 857 132
502 411 287
821 397 429
102 711 554
236 359 -315
806 80 332
228 265 -832
374 146 -252
825 686 387
809 307 825
610 811 185
816 48 -45
148 684 318
666 746 -884
593 318 967
358 546 429
580 647 301
633 672 -538
437 806 239
483 484 -232
741 199 -621
803 702 -828
216 279 -82
636 181 702
404 317 588
729 488 -486
493 97 -134
178 730 -35
116 310 -44
531 644 -875
561 334 -33
413 320 -381
417 676 565
51 653 663
671 9 739
80 124 -180
371 754 -844
698 327 -291
756 364 -660
173 273 -268
894 69 433
545 774 786
67 172 -515
126 475 -903
664 525 219
456 830 -613
486 175 -592
135 43 378
801 156 728
667 7 -217
6 723 713
36 140 -456
538 686 282
581 811 25
186 463 472
717 466 -5
761 104 212
516 572 -622
788 310 -654
353 820 612
161 638 139
385 69 -389
579 187 -191
673 729 810
331 599 -988
131 313 423
914 810 -739
213 2 -296
487 794 -363
917 767 -721
804 686 -522
453 122 -676
862 910 847
81 64 369
274 522 931
897 195 395
291 706 -835
209 741 70
95 713 534
232 620 -384
668 159 594
750 849 381
782 186 -227
625 244 502
569 209 722
225 344 -684
566 869 -210
670 172 73
786 651 351
49 488 16
20 856 -443
790 913 -529
573 840 605
158 423 -614
323 376 832
169 528 -684
544 342 665
207 125 -137
94 893 299
548 749 -540
104 196 601
72 228 -750
641 712 -435
184 911 -962
581 763 -407
78 340 -641
320 673 -145
796 896 -568
280 911 -75
640 328 -334
714 490 543
549 136 -27
256 836 -520
55 207 647
96 716 480
83 726 -597
277 686 -125
71 423 -404
160 276 43
904 663 1
716 665 506
363 90 659
209 237 155
848 169 -773
521 240 -372
840 425 740
817 579 612
906 130 242
807 216 -533
424 301 101
40 912 -872
828 2 627
889 62 105
199 448 -528
908 10 438
197 827 -806
211 523 191
336 151 213
184 278 92
632 246 -70
371 365 229
610 260 -614
722 196 -520
116 341 397
902 603 -181
46 622 82
123 673 -576
273 468 784
460 217 551
491 810 -38
122 680 -718
570 660 -121
513 852 794
481 733 516
568 438 583
336 156 372
160 879 328
136 575 -750
640 216 -804
261 515 -470
592 210 697
600 131 133
12 333 590
568 437 -304
518 865 -608
171 656 758
405 693 -735
363 334 -608
34 604 138
449 768 595
125 84 95
569 709 -231
822 557 79
905 764 -252
651 346 961
468 754 296
598 553 0
221 235 -582
624 917 -804
510 748 602
335 387 881
481 848 -384
638 46 -593
258 784 340
831 597 -865
832 40 168
54 792 -791
448 313 -714
100 730 889
656 297 925
770 393 236
836 921 242
410 110 -526
443 258 838
925 453 371
149 906 915
183 787 -565
114 410 -473
440 457 460
205 376 659
430 551 845
724 111 650
193 477 -190
182 909 462
885 436 74
321 444 -189
851 786 -940
526 815 992
359 549 758
115 623 419
333 168 -194
593 893 -338
24 120 820
437 469 565
352 206 -130
615 858 -541
821 289 -92
687 838 621
804 50 -552
621 27 -874
349 713 838
741 789 37
293 608 333
128 472 381
809 134 995
434 820 -349
154 341 -844
260 512 -292
898 433 -407
464 226 -622
270 557 -631
363 136 -700
56 173 655
184 313 816
428 78 698
336 773 -175
893 781 453
106 237 769
455 732 764
404 781 913
179 842 555
593 789 734
422 365 -48
253 891 -690
209 699 623
267 896 205
759 861 -194
544 598 853
681 217 653
595 440 3
391 738 241
377 331 162
744 452 57
382 601 363
279 331 -634
317 68 311
21 892 261
133 811 998
156 422 825
446 168 269
731 130 -400
867 743 201
680 721 -856
495 406 621
148 639 -489
632 875 -242
462 368 244
684 396 -223
677 739 943
613 713 417
372 822 -848
39 690 278
824 553 -889
600 761 -358
458 77 125
569 76 175
326 155 794
805 850 -64
813 857 -870
517 174 -947
811 622 767
12 178 -659
46 136 805
81 130 644
446 654 337
227 923 -376
900 277 -72
35 42 -843
505 349 86
717 911 -115
382 311 222
399 185 -725
44 358 538
187 519 549
755 340 450
906 48 552
67 606 -581
139 346 364
770 759 573
12 635 590
423 48 -335
655 920 -88
582 676 260
865 142 794
718 166 -714
510 787 323
120 408 6
78 833 125
296 666 -444
583 249 -495
447 919 815
103 603 928
5 493 906
20 391 -169
690 499 -335
861 764 -233
866 147 937
302 567 -466
922 415 -825
644 339 -722
862 144 -987
51 370 -169
641 189 -971
762 468 518
28 917 -170
367 203 433
359 877 -228
855 924 721
730 582 -606
16 59 342
203 232 90
180 124 171
62 769 -162
53 305 950
752 366 -156
329 98 -687
101 497 282
831 321 549
383 301 421
191 498 399
810 804 358
31 568 -439
817 163 -906
617 494 -252
125 351 -736
233 863 -74
468 623 -184
302 140 242
261 333 649
18 305 -55
618 578 38
90 751 -237
247 587 396
210 723 219
509 335 -637
352 515 -679
657 518 310
739 342 574
183 456 240
116 559 -831
586 538 -36
23 547 897
12 764 599
483 857 -527
734 826 426
366 232 -947
277 150 43
736 273 -470
227 492 -7
465 421 -562
765 471 -803
434 522 -68
900 11 597
240 269 721
769 477 581
18 858 983
623 915 -17
850 409 -265
632 614 -262
849 462 66
179 903 97
622 573 -91
600 715 867
420 194 -382
480 260 804
640 469 381
407 461 185
861 38 284
13 237 -614
8 770 627
431 695 680
694 183 -325
833 172 216
408 618 -644
759 550 880
673 23 -45
594 322 260
309 793 -81
486 105 -131
390 140 923
441 899 -102
118 333 -102
375 389 436
436 843 836
253 525 704
506 356 794
741 904 181
190 888 555
689 564 43
664 508 -580
86 266 -31
268 752 -664
830 915 840
165 299 356
30 465 -684
333 260 -390
447 421 496
223 739 748
849 287 464
709 133 588
396 304 -545
650 221 193
391 883 -209
174 670 -516
735 407 -428
330 391 723
515 579 809
76 281 923
894 927
568 295 -748
205 337 -545
321 651 -308
604 237 143
622 79 -950
149 470 -787
619 670 -366
311 321 873
620 851 -357
138 881 -751
890 221 402
420 294 629
340 342 42
8 52 913
8 679 -511
472 247 668
650 498 -574
870 246 928
303 62 -887
404 725 -650
544 15 141
883 386 608
33 286 356
83 692 690
46 776 613
240 463 -491
77 382 -133
773 262 573
317 729 -953
870 639 -444
798 20 203
152 436 268
786 638 86
655 717 -639
135 63 225
475 49 707
343 843 -139
180 737 -637
310 139 -180
29 376 615
438 498 38
225 522 -469
869 135 628
782 71 -378
137 81 -682
769 325 -536
14 839 504
491 674 -445
347 643 643
656 168 901
25 794 200
131 46 -704
623 684 -320
50 757 622
261 662 -878
263 159 -287
819 399 602
740 586 307
264 393 299
678 432 1000
486 64 -892
344 169 -452
278 493 699
29 477 -465
821 260 118
96 829 643
801 132 -353
602 848 861
203 208 823
129 79 -466
184 270 265
376 463 -683
639 251 159
756 25 907
131 180 42
396 669 -474
173 105 552
365 370 24
808 68 -386
350 502 265
277 306 -941
43 478 -510
220 760 393
650 91 868
830 680 335
525 460 278
13 465 918
717 841 -235
518 130 -296
181 506 658
91 344 771
843 606 -980
107 752 -983
611 379 -122
389 714 -70
425 400 -291
643 741 298
416 755 -982
199 429 593
443 668 929
789 732 -10
203 758 678
707 165 862
839 114 -313
28 544 171
730 845 694
873 251 -716
601 178 -742
560 882 998
474 442 671
709 555 -657
617 530 -278
147 314 586
814 828 -582
196 705 865
539 245 -521
43 341 847
100 754 940
578 664 -838
126 448 -137
515 167 -16
140 288 -857
788 246 -311
46 240 -134
625 796 351
177 352 -963
512 279 -320
323 629 790
807 391 -664
25 757 -445
390 723 -390
354 164 512
503 18 80
220 471 -417
250 384 -529
735 429 502
507 523 78
528 262 -127
135 436 67
231 436 17
209 93 -862
420 879 94
372 179 -596
59 311 428
849 322 -432
612 105 163
244 268 209
270 788 24
4 803 -92
260 315 665
78 440 -580
499 697 -746
190 75 472
795 725 633
374 436 -915
34 724 -514
807 104 408
449 150 31
539 641 541
697 372 126
831 188 -957
700 487 668
721 303 -869
259 701 -106
327 366 512
334 516 999
421 674 -780
291 421 -948
621 302 -422
75 778 -575
365 824 -480
855 4 725
279 435 201
445 441 727
264 667 427
434 234 -652
428 853 210
572 751 -22
29 509 -359
431 422 -858
623 437 102
506 706 -61
259 558 36
738 333 -633
396 783 -850
372 460 -979
832 808 71
726 807 721
79 503 -84
458 670 -963
93 705 522
251 405 -251
259 826 998
151 658 79
354 63 783
761 287 646
805 174 -619
728 674 -856
875 304 72
141 480 592
520 19 200
431 882 -176
265 610 585
101 600 637
64 299 -355
671 83 200
68 650 -922
224 542 -100
830 708 -107
64 540 196
427 813 246
591 585 888
65 408 211
136 554 -786
836 115 -901
362 470 -373
654 864 586
594 711 -406
499 497 118
654 847 700
367 695 534
500 841 664
206 651 203
284 708 -426
394 119 651
493 220 916
245 815 999
264 635 157
384 547 612
718 16 188
770 566 -623
811 135 -311
153 664 -9
673 342 -644
778 769 -1000
250 565 -905
759 692 -937
706 283 -78
518 483 677
202 307 -496
583 543 -733
300 746 -721
50 414 -248
766 392 647
644 127 -193
40 549 14
453 345 -590
111 466 235
536 628 -408
139 314 -592
645 715 -101
798 543 27
382 118 634
700 382 475
272 299 723
542 645 334
161 450 -473
359 692 -498
297 238 108
766 829 368
759 648 -335
538 220 218
139 730 24
371 526 479
656 265 -81
764 515 918
536 96 80
355 20 37
559 361 -283
845 893 135
281 292 -645
234 822 -853
79 573 604
830 670 -299
822 120 683
489 292 -697
33 712 330
837 539 -410
77 491 -138
111 506 -137
873 489 -961
609 815 607
775 423 257
521 79 -611
669 247 -151
51 843 -868
676 472 -3
294 573 171
242 239 -827
224 700 -799
370 457 118
53 107 -772
858 222 -622
692 382 592
396 299 -932
738 135 -87
559 525 255
659 213 828
545 306 -820
703 595 -324
9 17 -993
210 617 -861
83 310 474
364 414 -752
844 774 99
438 314 -665
11 348 -645
621 538 620
30 571 -688
717 737 152
482 857 544
707 268 275
174 781 346
719 516 656
341 506 -101
644 474 152
587 310 788
47 550 -900
674 528 -528
824 112 294
426 696 895
292 345 -382
519 575 -437
431 280 -641
448 525 939
192 808 -871
710 273 215
437 684 -920
524 110 264
553 136 618
150 693 989
564 371 606
305 104 -42
398 399 -91
752 832 503
550 892 -782
566 264 -593
587 266 -575
164 312 -483
731 751 -152
351 797 773
129 196 676
43 475 870
172 95 759
44 485 -666
765 421 -956
355 395 140
70 438 25
236 392 -252
817 479 464
667 285 -839
368 389 -749
765 407 113
554 881 -986
822 856 -314
489 424 -92
178 441 370
222 559 -928
549 704 -971
731 504 664
264 483 -243
301 751 89
704 796 -549
707 809 364
375 788 207
170 112 438
589 676 -336
543 710 -483
625 631 790
431 550 722
248 416 -662
82 834 -95
217 417 -716
721 248 405
345 236 960
76 543 -962
364 798 544
140 534 -662
81 437 78
533 47 -290
596 809 664
619 149 657
69 735 -663
549 886 -42
274 475 -72
551 703 602
156 345 116
155 576 -33
188 523 -24
803 560 901
184 857 944
27 711 646
359 146 -229
784 650 -867
369 269 -561
393 834 673
835 62 -474
348 92 537
171 513 403
205 844 -736
810 86 -554
215 74 387
361 558 608
785 330 -893
522 616 -132
835 498 922
126 376 271
737 231 310
231 734 630
250 426 -544
159 513 -655
546 94 246
534 776 -714
52 164 -726
497 735 114
563 449 -399
484 107 -522
264 271 -95
321 536 -326
119 614 401
889 611 -787
561 174 500
10 61 -227
180 559 -359
344 892 -125
81 781 -966
123 384 814
293 201 297
459 162 561
528 602 241
454 675 -442
108 515 15
565 458 503
373 479 -998
348 233 383
407 791 139
856 110 452
811 155 335
673 503 -494
842 556 -653
50 505 -578
508 249 585
230 616 947
101 200 263
588 180 -526
125 608 775
474 688 -502
789 508 990
532 164 -483
198 742 -793
437 343 531
169 131 -356
259 387 -258
333 175 -983
132 694 -260
441 575 -625
831 265 -650
177 293 -33
893 430 -560
697 634 386
870 866 294
585 45 117
234 519 879
644 657 864
424 228 -824
858 341 923
736 139 -783
462 699 465
716 478 -932
484 262 -294
860 522 -345
569 49 -117
361 354 -512
317 798 343
864 816 899
697 464 318
580 419 809
425 604 337
129 95 101
48 9 984
573 78 -604
264 665 90
300 20 -562
236 429 656
306 584 -574
95 115 384
670 302 39
877 94 170
29 31 573
771 815 -32
216 339 -90
689 892 -459
523 278 -28
760 291 -530
664 805 -258
242 33 -810
166 848 950
2 148 276
444 806 880
667 283 326
500 671 198
21 667 -56
590 886 18
644 315 -974
86 197 718
342 160 829
373 729 -778
355 614 835
275 686 -371
310 626 -147
77 331 344
422 687 -318
724 289 521
828 781 -796
594 657 -627
284 300 205
562 346 -406
250 855 -369
698 502 -735
831 283 620
453 9 -539
180 81 -46
434 494 232
789 462 -308
816 206 -71
876 418 -350
676 649 458
629 619 -410
604 644 584
862 295 -381
750 720 767
520 58 -139
559 297 226
501 516 -860
577 103 799
166 731 418
568 327 921
667 389 -820
495 54 -884
351 50 -987
819 340 -731
630 473 525
407 775 -862
259 502 846
479 765 -317
636 756 -622
433 286 -819
314 728 -822
41 861 99
307 579 -732
503 241 39
631 791 330
184 826 -534
49 156 -371
225 674 54
359 100 372
587 224 -133
773 645 -391
805 118 703
161 243 666
790 486 -80
696 240 381
318 337 683
457 512 -573
464 409 367
565 614 709
568 171 -40
571 317 -398
415 814 -740
629 757 -180
591 167 707
338 77 69
218 713 336
554 758 206
283 630 744
441 857 20
554 157 -718
236 267 173
311 603 738
185 83 760
292 472 439
102 187 313
525 202 -234
546 226 -831
117 267 172
21 692 -450
825 681 842
789 618 -490
305 255 583
61 609 -650
778 549 128
567 511 -662
98 710 873
373 669 -982
672 215 582
662 444 -493
570 460 -364
189 885 -823
214 499 962
48 444 -906
591 318 677
637 882 500
803 56 588
454 379 901
822 376 504
514 384 259
473 448 917
702 156 963
44 624 -169
261 539 -680
193 490 -648
196 814 -618
868 62 815
459 117 -618
803 21 206
268 364 -984
180 301 644
310 625 217
120 429 644
661 830 551
217 280 98
551 416 -589
47 230 -546
850 67 -561
122 261 -550
494 526 996
348 792 -402
82 178 -97
845 626 135
682 466 97
163 602 948
454 693 -582
351 738 -441
173 738 -812
344 236 660
691 687 950
601 616 -552
270 367 645
323 245 -605
645 529 730
779 122 583
197 250 272
44 684 -388
725 75 765
843 88 -117
198 734 -474
170 472 -168
711 788 164
570 542 269
369 89 -560
814 571 -978
186 861 486
454 617 56
64 170 832
729 368 842
363 702 -192
288 532 399
813 863 269
776 263 -762
403 629 -894
110 301 -588
186 5 784
488 303 240
868 443 -494
123 280 -756
254 428 -732
199 386 383
762 244 311
813 130 -408
198 783 -627
317 105 -139
108 207 -427
35 349 -203
405 71 439
419 153 252
371 359 616
110 632 240
313 293 -110
823 596 -10
141 666 -255
407 444 140
386 440 -58
202 183 870
288 728 96
188 91 -213
840 378 718
314 610 -323
768 814 592
751 291 105
718 616 714
857 469 4
614 154 -937
51 892 -519
555 96 -885
344 149 -578
508 510 -137
358 637 699
357 568 -731
599 547 116
209 172 533
506 487 8
638 765 440
656 580 -746
429 214 -532
21 277 116
209 37 -127
262 790 248
179 474 80
592 312 953
287 829 -897
77 109 30
426 514 -537
83 359 -210
192 722 -573
213 464 -698
776 412 661
629 732 -210
616 63 -748
294 528 -217
264 746 -687
687 419 -78
852 629 -482
705 400 361
548 276 -592
503 683 259
22 709 511
891 556 -321
715 436 58
294 451 -512
833 813 993
538 455 914
56 294 -724
370 271 21
834 360 -231
130 172 360
287 646 408
328 111 -328
643 79 873
353 167 -407
458 368 860
536 221 -48
137 622 -97
382 475 934
510 313 162
254 888 127
742 659 -219
225 453 -823
102 892 158
78 335 -386
372 384 -822
681 61 116
483 639 -139
737 770 -921
167 724 -342
798 266 -235
52 428 -994
714 139 827
197 312 -112
728 475 -657
20 668 397
90 15 -896
84 512 792
334 575 441
251 670 -302
40 427 -759
485 646 -966
285 664 723
140 300 548
834 645 -198
21 69 -986
172 583 352
252 129 29
233 708 -485
92 113 199
822 435 -367
448 509 817
631 805 678
696 725 -801
200 866 -728
804 96 803
885 529 907
525 780 -953
720 648 529
501 612 268
193 63 182
824 368 -845
100 284 -307
520 340 891
276 468 -736
617 81 880
474 179 788
738 388 203
567 620 -39
541 876 -955
196 421 -530
255 858 123
869 263 -139
357 98 -923
811 767 -275
300 841 464
220 395 -188
169 431 -764
115 366 761
347 279 -895
138 422 645
659 410 379
320 883 7
464 324 -881
126 352 730
499 62 -71
23 117 -362
824 734 -189
624 407 -401
148 417 -160
243 726 -637
789 388 944
832 239 998
328 62 -166
693 463 265
576 281 -125
738 232 228
700 77 -296
263 573 342
699 426 -796
356 320 -249
704 12 -482
178 724 -912
888 770 -538
518 64 -89
881 740 -309
609 448 283
204 526 -7
103 6 529
297 374 -996
99 239 -689
880 685 884
332 185 -621
421 72 -639
367 720 -305
486 365 965
593 105 997
441 30 -866
141 350 -345
485 338 -687
402 444 -350
265 628 -228
875 215 -452
528 409 -577
602 870 45
529 409 936
818 228 78
544 857 -100
272 843 336
372 547 625
621 397 749
344 525 143
584 436 -181
309 810 478
605 503 446
709 736 649
331 825 593
430 62 638
323 56 -367
301 663 333
497 137 -553
608 741 -15
495 76 -740
437 453 202
869 36 -373
176 348 -188
189 431 609
651 694 -773
790 735 536
556 111 -239
371 307 -679
720 400 447
421 388 -298
867 632 -877
333 186 22
797 243 170
42 259 -527
76 521 702
654 17 -495
39 305 416
649 53 487
626 73 721
211 79 503
864 119 -209
240 848 408
14 273 991
797 74 -384
869 680 -539
399 241 289
115 871 364
406 293 651
563 866 -696
609 809 0
46 161 210
262 786 -180
269 87 320
770 479 849
425 454 -434
177 370 887
806 453 595
562 276 -235
299 836 -575
123 120 -316
778 771 246
710 500 659
650 614 -834
14 419 630
878 556 613
857 55 343
469 607 981
319 114 593
121 141 -153
526 70 -249
526 11 -624
48 572 -475
886 811 -371
311 50 -537
885 675 -301
498 27 -253
650 464 624
807 99 -660
12 842 -797
876 454 -44
997 806
199 844 -894
888 805 459
746 70 -255
69 271 166
369 926 888
119 103 218
697 671 -102
993 520 -691
331 269 -754
30 230 -150
165 621 462
591 636 493
455 11 931
689 77 88
798 765 559
886 618 516
877 530 -880
493 472 -289
853 229 768
833 977 -188
351 644 -850
570 733 -231
362 523 -819
523 499 417
104 202 -561
333 155 295
725 14 -973
162 137 -175
378 457 779
950 645 260
146 11 969
415 695 945
118 971 551
134 551 -862
863 235 843
924 778 -533
104 921 -652
26 874 498
705 845 911
885 939 -700
81 440 228
857 994 989
176 48 -429
366 393 -607
647 64 134
733 492 -525
687 705 -565
951 930 849
416 390 21
820 386 254
329 919 529
769 380 810
821 443 244
322 695 -418
666 897 -60
957 692 356
647 519 835
236 725 -416
487 194 -42
236 896 507
904 258 568
749 855 -313
577 561 -454
468 509 939
350 556 706
882 885 -868
622 952 246
856 599 893
658 899 -678
95 317 960
445 651 -906
157 289 182
951 579 -421
843 163 -94
352 249 -61
497 395 224
40 69 372
466 552 -447
539 296 -267
261 454 -677
784 626 991
611 334 2
573 200 -97
710 448 -31
615 524 259
868 883 315
937 3 63
438 348 146
955 75 -513
945 814 -907
611 102 391
439 419 672
698 233 135
891 703 90
893 814 997
29 183 11
445 585 406
623 822 339
977 996 17
426 628 103
759 444 -604
434 825 -388
508 120 596
878 17 -409
992 773 736
63 853 206
647 983 -10
989 315 163
362 166 -190
788 679 -583
359 488 -460
253 499 300
217 455 870
96 411 -749
323 947 -779
768 548 -430
269 965 542
591 79 -681
464 289 219
35 828 -170
380 465 -124
289 828 242
193 964 161
887 517 948
252 859 -329
109 199 -305
776 298 -743
248 910 -999
772 478 -926
522 409 368
603 525 -266
322 642 -687
903 40 -277
855 332 -458
570 436 -71
912 978 -485
438 943 -726
592 450 -365
499 881 174
182 283 -45
383 401 247
261 843 -807
255 535 347
565 821 960
983 199 257
489 840 -254
76 777 666
296 10 796
129 21 -652
672 828 267
927 167 -898
396 812 876
628 801 804
577 383 739
295 39 116
488 17 -27
949 194 493
81 509 -795
767 992 346
366 768 260
86 44 -874
838 233 207
83 646 950
940 501 623
280 420 317
780 69 795
847 34 -516
51 490 -30
243 214 -96
979 981 -632
619 716 966
108 809 3
140 136 256
838 490 -471
881 505 -359
737 183 806
947 310 829
489 592 677
609 402 -339
654 69 386
165 496 -908
809 531 -117
220 408 -732
821 388 116
875 262 -186
621 879 955
936 192 -572
872 763 -717
210 894 -584
898 554 175
199 176 -835
958 131 -364
732 618 -116
608 735 856
700 26 988
349 435 288
588 120 -834
465 933 991
640 617 -285
550 275 -457
710 708 -839
651 664 -896
773 704 -155
161 242 946
157 818 -675
865 771 -225
587 29 -73
664 362 -560
860 878 -385
278 461 -45
487 53 -444
890 514 82
698 859 -502
290 783 -819
316 164 899
523 971 337
220 771 -608
827 355 -774
914 714 -757
778 102 -384
36 920 -197
653 469 110
537 458 -356
802 773 617
693 120 -764
770 478 377
953 883 615
500 45 -184
176 913 -885
669 269 -181
923 535 540
114 247 455
709 971 720
471 366 -672
587 953 -459
22 288 -809
33 979 -60
557 663 984
692 92 659
298 712 -782
8 46 83
981 684 943
733 996 249
360 329 89
104 874 -778
378 270 -735
854 49 -998
874 119 -21
813 700 411
951 61 -344
577 251 -431
248 438 -583
196 891 109
913 137 878
847 934 358
297 277 -820
923 297 552
697 281 -361
944 692 887
5 752 313
135 468 681
19 824 -169
446 729 477
104 552 598
544 346 111
383 949 937
175 209 192
268 452 -554
820 930 -986
646 442 -39
649 445 -528
105 377 -977
938 67 -306
53 526 495
17 419 -108
321 498 -894
813 269 -75
628 575 -961
481 608 682
903 525 -237
304 607 7
12 268 -361
555 260 531
500 160 -934
107 88 437
498 332 -497
631 995 -846
891 155 393
539 817 -756
417 575 316
652 524 -278
616 159 658
351 224 125
185 266 383
624 440 -272
102 67 620
383 893 -276
433 81 139
232 214 -417
530 574 -241
333 800 669
915 563 971
894 629 601
981 820 567
991 940 593
788 881 756
899 466 936
394 307 476
858 597 413
785 383 -194
431 800 -189
184 132 -771
376 985 788
899 149 498
982 259 186
478 646 634
982 457 -491
306 679 -828
827 865 -56
754 40 -621
825 922 641
860 956 -513
97 703 -912
679 709 -743
206 312 619
314 171 -660
960 480 825
1 853 65
727 310 709
688 654 -588
51 361 -525
165 494 705
438 545 762
47 605 489
50 642 -438
971 947 854
239 575 290
775 92 210
174 561 411
589 861 -906
558 410 -994
22 598 -559
173 4 -286
229 264 -943
216 712 634
424 260 -754
234 140 251
596 793 837
481 182 235
152 164 733
795 449 29
750 433 483
45 753 -91
808 958 978
931 554 652
374 844 983
760 277 -582
375 355 -772
858 493 -196
417 55 -472
330 173 348
291 671 633
212 415 -296
259 654 583
68 211 -752
68 843 -608
194 228 -260
824 842 -539
666 905 -211
12 394 54
948 420 823
913 334 98
584 141 900
635 796 -442
579 805 403
146 620 959
616 845 470
667 776 550
833 357 -971
119 331 -950
440 605 -614
899 659 565
111 571 831
365 997 -125
324 555 -171
261 873 -56
646 200 783
347 303 858
179 946 -256
124 972 -152
689 131 -277
484 577 597
526 652 94
852 977 -311
788 722 958
825 328 -757
34 660 328
212 303 -729
441 140 117
4 254 -805
574 46 434
390 892 -443
211 359 -214
801 671 -742
480 701 -226
901 394 -703
692 100 -625
929 491 705
301 95 275
370 575 552
564 552 733
353 499 58
884 475 -358
321 965 -54
242 252 -703
875 424 -331
973 626 432
203 316 -841
672 180 747
872 199 501
943 648 -896
167 114 813
645 321 -209
51 11 -968
444 273 785
318 909 229
805 558 -630
584 661 493
813 610 252
385 949 -854
809 668 857
609 869 -898
391 163 -837
704 673 -139
294 441 -490
614 599 -335
211 241 -134
838 686 29
724 58 661
973 859 725
202 644 130
134 780 738
64 960 872
945 530 -509
202 405 -824
184 474 -774
127 222 482
670 179 -298
667 4 204
980 850 930
567 403 984
792 640 368
853 784 464
504 585 629
814 121 -242
725 386 -986
861 696 399
302 493 169
729 280 110
466 876 800
460 480 109
209 418 -506
612 375 688
45 395 -870
152 766 -863
450 598 -618
243 394 453
744 760 -575
180 609 -259
666 143 472
520 516 596
934 232 -416
503 493 832
267 810 164
882 476 172
503 391 -51
625 12 -877
1 750 13
985 366 -300
101 285 -465
609 195 517
210 908 208
767 928 -105
10 648 300
833 10 808
827 800 279
719 826 -344
872 889 -987
405 984 58
880 198 -81
75 542 911
668 428 917
738 813 -422
370 501 -799
853 938 -757
282 410 152
867 101 602
213 624 -98
867 455 -861
299 895 360
994 142 -613
950 974 234
91 598 624
801 964 -323
125 491 -692
621 294 699
805 843 -444
675 725 519
512 570 -86
670 485 -764
448 349 587
48 354 55
44 2 -434
561 274 -555
371 105 243
77 44 -808
676 202 -36
320 208 -205
567 857 717
259 598 318
75 292 -471
274 816 927
919 652 -233
272 736 -206
381 826 7
634 734 93
110 444 -59
765 346 -389
168 83 585
612 562 -190
565 632 864
859 138 -767
997 239 31
737 529 285
485 725 -589
410 105 324
249 234 -947
813 320 -467
707 747 687
525 22 432
944 6 146
935 869 988
19 362 296
251 521 -427
160 760 895
403 342 689
654 535 -521
442 790 -592
949 639 450
